dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2025-09-15,2025-09-15 18:39:47,CUST000000063998,694254,1,2000000441719,1,AUD,673,6%,76,web,FEST20
2025-09-15,2025-09-15 18:39:47,CUST000000063998,694254,2,2000000041483,1,AUD,37,8%,5,web,FEST20
2025-09-15,2025-09-15 22:50:11,CUST000000097559,694255,1,2000000206738,Two,AED,53,10%,12,app,
2025-09-15,2025-09-15 22:50:11,CUST000000097559,694255,2,2000000241661,Two,AED,639,3%,149,app,
2025-09-15,2025-09-15 22:50:11,CUST000000097559,694255,3,2000000020822,Two,AED,2446,15%,752,app,
2025-09-15,2025-09-15 03:22:10,CUST000000190318,694256,1,2000000459196,1,INR,1462,16%,148,web,NEW10
2025-09-15,2025-09-15 03:22:10,CUST000000190318,694256,2,2000000380025,1,INR,83503,14%,8620,web,NEW10
2025-09-15,2025-09-15 03:22:10,CUST000000190318,694256,3,2000000331966,1,INR,15995,0%,2880,web,NEW10
2025-09-15,2025-09-15 14:26:00,CUST000000028142,694257,1,2000000188577,1,INR,364,0%,44,app,
2025-09-15,2025-09-15 11:19:49,CUST000000121894,694258,1,2000000180526,1,INR,3789,0%,455,web,
2025-09-15,2025-09-15 13:19:26,CUST000000033027,694259,1,2000000036625,1,SGD,86,5%,10,app,
2025-09-15,2025-09-15 02:34:24,CUST000000027711,694260,1,2000000149189,1,SGD,1245,13%,55,app,FEST20
2025-09-15,2025-09-15 08:10:37,CUST000000038906,694261,1,2000000238968,1,INR,2021,0%,243,web,
2025-09-15,2025-09-15 03:48:07,CUST000000089645,694262,1,2000000057347,1,INR,1236,3%,61,web,SAVE50
2025-09-15,2025-09-15 03:48:07,CUST000000089645,694262,2,2000000331867,1,INR,2844,13%,124,web,SAVE50
2025-09-15,2025-09-15 03:48:07,CUST000000089645,694262,3,2000000270661,1,INR,4485,10%,725,web,SAVE50
2025-09-15,2025-09-15 14:49:58,CUST000000004388,694263,1,2000000258768,4,INR,1229,14%,505,web,FEST20
2025-09-15,2025-09-15 14:49:58,CUST000000004388,694263,2,2000000040981,1,INR,15625,0%,2813,web,FEST20
2025-09-15,2025-09-15 14:49:58,CUST000000004388,694263,3,2000000122830,1,INR,2169,14%,225,web,FEST20
2025-09-15,2025-09-15 14:22:21,CUST000000255254,694264,1,2000000061146,1,INR,67500,5%,3208,app,
2025-09-15,2025-09-15 04:07:31,CUST000000252244,694265,1,2000000384788,1,INR,3097,25%,278,web,FEST20
2025-09-15,2025-09-15 04:07:31,CUST000000252244,694265,2,2000000015705,4,INR,4136,0%,2978,web,FEST20
2025-09-15,2025-09-15 11:23:42,CUST000000025067,694266,1,2000000307107,Two,INR,1883,20%,151,web,PRIME5
2025-09-15,2025-09-15 01:33:55,CUST000000189073,694267,1,2000000356648,1,INR,5756,2%,676,app,
2025-09-15,2025-09-15 07:30:09,CUST000000105147,694268,1,2000000386706,1,INR,1565,11%,70,app,
2025-09-15,2025-09-15 23:01:46,CUST000000079119,694269,1,2000000064246,Two,INR,2046,24%,376,app,
2025-09-15,2025-09-15 17:04:51,CUST000000181621,694270,1,2000000168340,Two,INR,790,15%,67,app,NEW10
2025-09-15,2025-09-15 17:04:51,CUST000000181621,694270,2,2000000351674,1,INR,85981,0%,10318,app,NEW10
2025-09-15,2025-09-15 01:11:48,CUST000000141985,694271,1,2000000121376,Two,SGD,125,14%,39,web,NEW10
2025-09-15,2025-09-15 01:11:48,CUST000000141985,694271,2,2000000353982,1,SGD,636,0%,32,web,NEW10
2025-09-15,2025-09-15 05:04:31,CUST000000290536,694272,1,2000000467702,1,GBP,4,2%,1,web,
2025-09-15,2025-09-15 18:32:14,CUST000000249860,694273,1,2000000256733,1,INR,2524,4%,438,app,SAVE50
2025-09-15,2025-09-15 02:12:03,CUST000000000828,694274,1,2000000332871,Two,AED,42,17%,13,web,
2025-09-15,2025-09-15 00:56:20,CUST000000181211,694275,1,2000000217666,1,INR,85444,3%,4150,web,
2025-09-15,2025-09-15 07:45:26,CUST000000278472,694276,1,2000000469911,Two,GBP,23,17%,5,web,
2025-09-15,2025-09-15 13:34:02,CUST000000233230,694277,1,2000000178899,1,AUD,86,9%,10,app,
2025-09-15,2025-09-15 05:40:53,CUST000000052927,694278,1,2000000475325,Two,SGD,1220,0%,293,app,PRIME5
2025-09-15,2025-09-15 19:20:56,CUST000000194891,694279,1,2000000107486,1,USD,$1014,0%,122,web,PRIME5
2025-09-15,2025-09-15 19:20:56,CUST000000194891,694279,2,2000000010106,1,USD,$64,7%,8,web,PRIME5
2025-09-15,2025-09-15 19:20:56,CUST000000194891,694279,3,2000000303697,Two,USD,$124,0%,30,web,PRIME5
