dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2025-10-28,2025-10-28 01:26:31,CUST000000228373,743353,1,2000000216034,Two,INR,1446,1%,344,web,NEW10
2025-10-28,2025-10-28 02:35:29,CUST000000053682,743354,1,2000000398907,1,INR,4139,14%,425,web,
2025-10-28,2025-10-28 02:35:29,CUST000000053682,743354,2,2000000369877,1,INR,9003,0%,1081,web,
2025-10-28,2025-10-28 15:10:25,CUST000000078392,743355,1,2000000262567,1,SGD,49,0%,3,app,
2025-10-28,2025-10-28 15:10:25,CUST000000078392,743355,2,2000000148458,Two,SGD,25,7%,6,app,
2025-10-28,2025-10-28 21:37:17,CUST000000015160,743356,1,2000000358857,1,CAD,18,16%,2,app,
2025-10-28,2025-10-28 10:57:05,CUST000000069358,743357,1,2000000127187,Two,AED,103,3%,25,app,NEW10
2025-10-28,2025-10-28 10:57:05,CUST000000069358,743357,2,2000000095295,1,AED,2369,0%,427,app,NEW10
2025-10-28,2025-10-28 10:57:05,CUST000000069358,743357,3,2000000140308,1,AED,364,15%,16,app,NEW10
2025-10-28,2025-10-28 10:57:05,CUST000000069358,743357,4,2000000177625,Two,AED,192,18%,16,app,NEW10
2025-10-28,2025-10-28 09:46:11,CUST000000105145,743358,1,2000000273006,1,INR,1727,11%,186,web,SAVE50
2025-10-28,2025-10-28 09:46:11,CUST000000105145,743358,2,2000000117423,Two,INR,434,7%,97,web,SAVE50
2025-10-28,2025-10-28 02:16:33,CUST000000158582,743359,1,2000000423050,1,CAD,73,18%,11,app,FEST20
2025-10-28,2025-10-28 11:34:50,CUST000000182566,743360,1,2000000123851,1,INR,32600,15%,1384,web,FEST20
2025-10-28,2025-10-28 21:00:35,CUST000000121617,743361,1,2000000298627,1,INR,928,5%,160,app,
2025-10-28,2025-10-28 14:56:37,CUST000000097759,743362,1,2000000188911,Two,CAD,22,14%,7,app,FEST20
2025-10-28,2025-10-28 14:56:37,CUST000000097759,743362,2,2000000388434,1,CAD,43,12%,2,app,FEST20
2025-10-28,2025-10-28 14:56:37,CUST000000097759,743362,3,2000000414096,Two,CAD,543,0%,196,app,FEST20
2025-10-28,2025-10-28 23:23:24,CUST000000092849,743363,1,2000000275987,1,INR,1224,0%,147,web,
2025-10-28,2025-10-28 02:06:22,CUST000000082669,743364,1,2000000493176,1,INR,29097,14%,3015,web,FEST20
2025-10-28,2025-10-28 02:06:22,CUST000000082669,743364,2,2000000259680,1,INR,13399,0%,1608,web,FEST20
2025-10-28,2025-10-28 22:09:16,CUST000000044365,743365,1,2000000364896,1,AUD,225,8%,26,app,
2025-10-28,2025-10-28 10:54:17,CUST000000206636,743366,1,2000000437125,Two,GBP,144,4%,34,web,
2025-10-28,2025-10-28 17:16:48,CUST000000004173,743367,1,2000000376738,1,GBP,7,10%,1,web,
2025-10-28,2025-10-28 00:00:31,CUST000000174341,743368,1,2000000251271,1,INR,3577,20%,343,app,
2025-10-28,2025-10-28 19:02:53,CUST000000226514,743369,1,2000000242668,1,INR,214,15%,10,app,PRIME5
2025-10-28,2025-10-28 19:02:53,CUST000000226514,743369,2,2000000393179,1,INR,620,19%,91,app,PRIME5
2025-10-28,2025-10-28 07:32:34,CUST000000095533,743370,1,2000000299198,3,INR,1886,2%,277,web,FEST20
2025-10-28,2025-10-28 06:02:13,CUST000000025682,743371,1,2000000496337,1,USD,$47,7%,6,web,
2025-10-28,2025-10-28 09:18:33,CUST000000137803,743372,1,2000000072814,1,USD,$11,5%,3,web,
