dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2025-09-27,2025-09-27 03:57:41,CUST000000169328,708098,1,2000000488400,1,GBP,14,3%,2,app,FEST20
2025-09-27,2025-09-27 03:57:41,CUST000000169328,708098,2,2000000068077,1,GBP,45,23%,5,app,FEST20
2025-09-27,2025-09-27 03:57:41,CUST000000169328,708098,3,2000000409986,1,GBP,15,18%,2,app,FEST20
2025-09-27,2025-09-27 03:57:41,CUST000000169328,708098,4,2000000404493,1,GBP,21,2%,3,app,FEST20
2025-09-27,2025-09-27 03:57:41,CUST000000169328,708098,5,2000000399928,3,GBP,155,15%,72,app,FEST20
2025-09-27,2025-09-27 19:47:53,CUST000000253251,708099,1,2000000144429,1,INR,7722,0%,927,app,
2025-09-27,2025-09-27 16:28:34,CUST000000031190,708100,1,2000000223049,1,INR,515,0%,26,web,SAVE50
2025-09-27,2025-09-27 11:11:25,CUST000000282734,708101,1,2000000167596,1,AED,164,10%,8,app,PRIME5
2025-09-27,2025-09-27 11:11:25,CUST000000282734,708101,2,2000000034546,Two,AED,117,14%,25,app,PRIME5
2025-09-27,2025-09-27 11:11:25,CUST000000282734,708101,3,2000000099507,3,AED,195,12%,94,app,PRIME5
2025-09-27,2025-09-27 14:54:43,CUST000000153093,708102,1,2000000105680,1,INR,33116,5%,3781,app,FEST20
2025-09-27,2025-09-27 00:59:29,CUST000000290553,708103,1,2000000375571,3,INR,2970,24%,808,app,
2025-09-27,2025-09-27 06:38:53,CUST000000131453,708104,1,2000000039060,1,AUD,12,29%,1,web,FEST20
2025-09-27,2025-09-27 05:49:56,CUST000000251829,708105,1,2000000352565,1,INR,5954,26%,221,app,
2025-09-27,2025-09-27 05:49:56,CUST000000251829,708105,2,2000000081182,Two,INR,2239,10%,201,app,
2025-09-27,2025-09-27 00:05:44,CUST000000085494,708106,1,2000000334035,Two,SGD,11,12%,2,web,NEW10
2025-09-27,2025-09-27 21:48:53,CUST000000087039,708107,1,2000000047225,1,AUD,555,0%,100,web,
2025-09-27,2025-09-27 16:38:52,CUST000000103616,708108,1,2000000306315,1,INR,1062,12%,112,app,
2025-09-27,2025-09-27 20:38:54,CUST000000020263,708109,1,2000000344287,1,INR,10662,20%,428,web,
2025-09-27,2025-09-27 06:09:09,CUST000000180526,708110,1,2000000101804,1,INR,1634,9%,75,web,
2025-09-27,2025-09-27 17:43:50,CUST000000060500,708111,1,2000000090856,1,INR,6721,7%,311,web,
2025-09-27,2025-09-27 17:43:50,CUST000000060500,708111,2,2000000261140,1,INR,1429,11%,153,web,
2025-09-27,2025-09-27 17:43:50,CUST000000060500,708111,3,2000000288819,1,INR,263,4%,46,web,
2025-09-27,2025-09-27 17:43:50,CUST000000060500,708111,4,2000000011448,1,INR,2861,0%,344,web,
2025-09-27,2025-09-27 17:43:50,CUST000000060500,708111,5,2000000380124,Two,INR,14101,18%,4183,web,
