dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2025-08-03,2025-08-03 20:00:56,CUST000000012964,645508,1,2000000099187,1,SGD,76,1%,4,app,
2025-08-03,2025-08-03 20:00:56,CUST000000012964,645508,2,2000000407418,1,SGD,268,8%,13,app,
2025-08-03,2025-08-03 01:15:26,CUST000000158941,645509,1,2000000023731,1,INR,7486,0%,895,app,
2025-08-03,2025-08-03 08:03:17,CUST000000013619,645510,1,2000000016689,1,INR,3340,14%,344,web,
2025-08-03,2025-08-03 08:03:17,CUST000000013619,645510,2,2000000184715,1,INR,13768,8%,631,web,
2025-08-03,2025-08-03 03:21:15,CUST000000215964,645511,1,2000000331430,Two,SGD,17,18%,6,app,
2025-08-03,2025-08-03 07:08:15,CUST000000154649,645512,1,2000000124759,Two,AUD,57,7%,6,app,
2025-08-03,2025-08-03 17:09:51,CUST000000075713,645513,1,2000000068046,Two,AUD,167,7%,16,web,
2025-08-03,2025-08-03 06:32:59,CUST000000043538,645514,1,2000000244761,1,GBP,11,12%,1,web,
2025-08-03,2025-08-03 04:21:15,CUST000000282998,645515,1,2000000078175,1,CAD,248,5%,29,app,
2025-08-03,2025-08-03 07:36:50,CUST000000070234,645516,1,2000000241067,1,INR,3792,13%,166,app,
2025-08-03,2025-08-03 18:15:42,CUST000000049324,645517,1,2000000106663,1,INR,14537,5%,1658,web,
2025-08-03,2025-08-03 11:30:21,CUST000000262829,645518,1,2000000082011,1,INR,8789,2%,431,web,
2025-08-03,2025-08-03 11:30:21,CUST000000262829,645518,2,2000000352909,1,INR,1180,12%,126,web,
2025-08-03,2025-08-03 11:30:21,CUST000000262829,645518,3,2000000100371,1,INR,40881,2%,4825,web,
2025-08-03,2025-08-03 14:38:25,CUST000000006726,645519,1,2000000040097,Two,GBP,833,13%,73,web,
2025-08-03,2025-08-03 01:37:54,CUST000000218234,645520,1,2000000099750,1,CAD,136,0%,7,web,PRIME5
2025-08-03,2025-08-03 01:37:54,CUST000000218234,645520,2,2000000442976,Two,CAD,47,7%,5,web,PRIME5
2025-08-03,2025-08-03 20:12:30,CUST000000065397,645521,1,2000000203416,1,INR,10200,0%,1225,app,FEST20
2025-08-03,2025-08-03 20:12:30,CUST000000065397,645521,2,2000000003016,Two,INR,2455,4%,236,app,FEST20
2025-08-03,2025-08-03 20:12:30,CUST000000065397,645521,3,2000000221786,1,INR,2185,16%,221,app,FEST20
2025-08-03,2025-08-03 17:14:25,CUST000000045408,645522,1,2000000322490,1,INR,50345,18%,4942,web,
2025-08-03,2025-08-03 18:46:45,CUST000000054747,645523,1,2000000373881,1,INR,33257,9%,1518,web,NEW10
2025-08-03,2025-08-03 13:06:00,CUST000000289032,645524,1,2000000074825,1,INR,5005,21%,709,web,
2025-08-03,2025-08-03 14:18:56,CUST000000188839,645525,1,2000000024554,1,INR,1072,1%,128,app,
2025-08-03,2025-08-03 03:39:50,CUST000000072998,645526,1,2000000005492,1,INR,372,8%,62,app,
2025-08-03,2025-08-03 07:17:02,CUST000000252875,645527,1,2000000023700,1,INR,955,4%,110,web,PRIME5
2025-08-03,2025-08-03 07:17:02,CUST000000252875,645527,2,2000000033921,Two,INR,982,10%,319,web,PRIME5
2025-08-03,2025-08-03 01:20:22,CUST000000208322,645528,1,2000000353616,1,INR,2391,11%,256,app,PRIME5
2025-08-03,2025-08-03 18:31:21,CUST000000114459,645529,1,2000000441443,1,INR,136,7%,16,app,FEST20
2025-08-03,2025-08-03 13:38:43,CUST000000228457,645530,1,2000000070773,1,USD,$6,0%,1,web,
2025-08-03,2025-08-03 20:49:39,CUST000000229461,645531,1,2000000279619,Two,INR,24268,20%,6961,web,
2025-08-03,2025-08-03 20:49:39,CUST000000229461,645531,2,2000000182261,1,INR,3226,22%,126,web,
2025-08-03,2025-08-03 16:52:06,CUST000000292303,645532,1,2000000336992,1,USD,$199,5%,35,web,FEST20
2025-08-03,2025-08-03 09:25:34,CUST000000113499,645533,1,2000000326634,1,INR,1536,6%,174,web,FEST20
2025-08-03,2025-08-03 22:17:03,CUST000000235240,645534,1,2000000447902,1,GBP,4,0%,1,web,
2025-08-03,2025-08-03 10:50:23,CUST000000229465,645535,1,2000000166520,1,INR,592,0%,72,web,NEW10
2025-08-03,2025-08-03 10:50:23,CUST000000229465,645535,2,2000000345314,1,INR,205,6%,10,web,NEW10
2025-08-03,2025-08-03 22:03:33,CUST000000037538,645536,1,2000000275543,Two,INR,3378,7%,754,app,
2025-08-03,2025-08-03 22:03:33,CUST000000037538,645536,2,2000000129556,1,INR,527,11%,57,app,
2025-08-03,2025-08-03 22:03:33,CUST000000037538,645536,3,2000000183312,1,INR,4087,0%,736,app,
2025-08-03,2025-08-03 16:48:23,CUST000000009336,645537,1,2000000438214,1,USD,$95,19%,10,web,NEW10
2025-08-03,2025-08-03 05:25:55,CUST000000044997,645538,1,2000000304908,1,USD,$28,15%,3,app,PRIME5
2025-08-03,2025-08-03 05:25:55,CUST000000044997,645538,2,2000000457246,1,USD,$37,9%,5,app,PRIME5
2025-08-03,2025-08-03 16:38:39,CUST000000163722,645539,1,2000000327198,1,USD,$4,13%,1,app,NEW10
2025-08-03,2025-08-03 18:34:11,CUST000000026992,645540,1,2000000486789,1,INR,2276,11%,364,web,
2025-08-03,2025-08-03 16:12:41,CUST000000195272,645541,1,2000000382388,1,INR,790,6%,135,web,
2025-08-03,2025-08-03 03:55:25,CUST000000126904,645542,1,2000000215211,1,SGD,7,8%,1,app,FEST20
2025-08-03,2025-08-03 03:55:25,CUST000000126904,645542,2,2000000261386,Two,SGD,423,14%,132,app,FEST20
2025-08-03,2025-08-03 18:46:04,CUST000000229763,645543,1,2000000436272,1,INR,3991,21%,157,app,
2025-08-03,2025-08-03 09:00:54,CUST000000116897,645544,1,2000000387987,3,USD,$33,0%,6,web,FEST20
2025-08-03,2025-08-03 11:55:25,CUST000000020154,645545,1,2000000425283,1,INR,50954,14%,5236,app,
2025-08-03,2025-08-03 11:55:25,CUST000000020154,645545,2,2000000129761,1,INR,86765,9%,14177,app,
2025-08-03,2025-08-03 11:55:25,CUST000000020154,645545,3,2000000026565,1,INR,358,15%,16,app,
2025-08-03,2025-08-03 11:55:25,CUST000000020154,645545,4,2000000450308,1,INR,5834,14%,901,app,
2025-08-03,2025-08-03 11:55:25,CUST000000020154,645545,5,2000000162416,1,INR,766,14%,80,app,
2025-08-03,2025-08-03 14:02:58,CUST000000242803,645546,1,2000000025308,1,INR,2650,0%,478,app,PRIME5
2025-08-03,2025-08-03 14:02:58,CUST000000242803,645546,2,2000000134567,1,INR,13842,13%,1445,app,PRIME5
2025-08-03,2025-08-03 14:02:58,CUST000000242803,645546,3,2000000103235,1,INR,1543,7%,72,app,PRIME5
2025-08-03,2025-08-03 10:20:42,CUST000000045311,645547,1,2000000142661,1,AED,28,19%,5,web,FEST20
2025-08-03,2025-08-03 10:15:26,CUST000000185420,645548,1,2000000497235,1,CAD,1560,7%,174,app,NEW10
2025-08-03,2025-08-03 10:15:26,CUST000000185420,645548,2,2000000021102,Two,CAD,67,27%,12,app,NEW10
2025-08-03,2025-08-03 19:27:38,CUST000000176123,645549,1,2000000188522,1,SGD,883,0%,45,app,
2025-08-03,2025-08-03 21:51:59,CUST000000224825,645550,1,2000000355436,1,GBP,27,10%,3,web,
2025-08-03,2025-08-03 21:51:59,CUST000000224825,645550,2,2000000467511,Two,GBP,40,15%,4,web,
2025-08-03,2025-08-03 21:51:59,CUST000000224825,645550,3,2000000445243,1,GBP,5,0%,1,web,
2025-08-03,2025-08-03 21:51:59,CUST000000224825,645550,4,2000000045467,1,GBP,15,13%,2,web,
2025-08-03,2025-08-03 23:26:53,CUST000000132707,645551,1,2000000168692,1,INR,77378,9%,12639,app,
2025-08-03,2025-08-03 23:26:53,CUST000000132707,645551,2,2000000390871,1,INR,53523,1%,6327,app,
2025-08-03,2025-08-03 23:26:53,CUST000000132707,645551,3,2000000112749,1,INR,9174,13%,1437,app,
2025-08-03,2025-08-03 16:14:14,CUST000000235270,645552,1,2000000118772,1,SGD,16,8%,2,app,NEW10
2025-08-03,2025-08-03 13:35:18,CUST000000246249,645553,1,2000000073750,1,INR,3411,23%,132,app,SAVE50
2025-08-03,2025-08-03 13:35:18,CUST000000246249,645553,2,2000000112862,1,INR,4040,0%,485,app,SAVE50
2025-08-03,2025-08-03 13:35:18,CUST000000246249,645553,3,2000000446721,1,INR,273,3%,32,app,SAVE50
2025-08-03,2025-08-03 02:33:43,CUST000000122681,645554,1,2000000431123,1,USD,$11,13%,2,app,FEST20
2025-08-03,2025-08-03 02:33:43,CUST000000122681,645554,2,2000000029436,1,USD,$33,15%,4,app,FEST20
2025-08-03,2025-08-03 02:32:12,CUST000000297425,645555,1,2000000004761,1,INR,13322,0%,1598,web,
2025-08-03,2025-08-03 04:33:00,CUST000000247166,645556,1,2000000067209,Two,INR,2183,4%,211,app,NEW10
2025-08-03,2025-08-03 04:33:00,CUST000000247166,645556,2,2000000374215,1,INR,5936,12%,625,app,NEW10
2025-08-03,2025-08-03 23:15:48,CUST000000060008,645557,1,2000000038643,1,INR,4887,3%,853,app,
2025-08-03,2025-08-03 23:15:48,CUST000000060008,645557,2,2000000180809,Two,INR,2083,18%,171,app,
2025-08-03,2025-08-03 23:15:48,CUST000000060008,645557,3,2000000493473,1,INR,352,14%,37,app,
2025-08-03,2025-08-03 18:27:19,CUST000000114014,645558,1,2000000117751,Two,AED,38,3%,9,app,
2025-08-03,2025-08-03 09:41:13,CUST000000072133,645559,1,2000000262925,1,SGD,61,0%,8,app,NEW10
2025-08-03,2025-08-03 09:41:13,CUST000000072133,645559,2,2000000472522,Two,SGD,226,3%,53,app,NEW10
2025-08-03,2025-08-03 09:18:39,CUST000000231716,645560,1,2000000426693,1,AUD,97,14%,11,web,
2025-08-03,2025-08-03 09:18:39,CUST000000231716,645560,2,2000000069784,1,AUD,12,4%,2,web,
2025-08-03,2025-08-03 21:04:50,CUST000000164248,645561,1,2000000273242,1,INR,4534,0%,545,web,NEW10
2025-08-03,2025-08-03 21:06:17,CUST000000185804,645562,1,2000000499536,1,AUD,42,13%,5,app,NEW10
2025-08-03,2025-08-03 21:13:52,CUST000000250196,645563,1,2000000448633,1,INR,693,8%,116,web,
2025-08-03,2025-08-03 04:19:10,CUST000000293776,645564,1,2000000070384,1,CAD,32,12%,2,app,
2025-08-03,2025-08-03 12:52:01,CUST000000234374,645565,1,2000000011448,1,SGD,54,11%,3,web,FEST20
2025-08-03,2025-08-03 12:52:01,CUST000000234374,645565,2,2000000482118,3,SGD,90,5%,31,web,FEST20
2025-08-03,2025-08-03 14:18:50,CUST000000172610,645566,1,2000000192727,Two,INR,237,24%,65,web,
2025-08-03,2025-08-03 14:18:50,CUST000000172610,645566,2,2000000333519,Two,INR,2325,0%,233,web,
2025-08-03,2025-08-03 05:20:43,CUST000000092184,645567,1,2000000298955,1,CAD,9,10%,2,web,
2025-08-03,2025-08-03 05:20:43,CUST000000092184,645567,2,2000000255620,1,CAD,3,12%,1,web,
2025-08-03,2025-08-03 12:28:52,CUST000000124572,645568,1,2000000217413,1,AUD,8,16%,2,app,NEW10
