dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2025-08-28,2025-08-28 03:13:46,CUST000000150182,674160,1,2000000249803,1,INR,4614,3%,537,web,
2025-08-28,2025-08-28 03:13:46,CUST000000150182,674160,2,2000000012773,1,INR,36360,23%,3349,web,
2025-08-28,2025-08-28 10:10:42,CUST000000085272,674161,1,2000000271453,1,USD,$46,16%,5,app,
2025-08-28,2025-08-28 22:43:21,CUST000000034685,674162,1,2000000036960,1,INR,6250,1%,744,app,
2025-08-28,2025-08-28 00:50:06,CUST000000125235,674163,1,2000000057309,1,CAD,23,24%,1,app,
2025-08-28,2025-08-28 00:50:06,CUST000000125235,674163,2,2000000037752,1,CAD,521,14%,54,app,
2025-08-28,2025-08-28 00:50:06,CUST000000125235,674163,3,2000000046693,Two,CAD,347,8%,77,app,
2025-08-28,2025-08-28 00:50:06,CUST000000125235,674163,4,2000000220239,1,CAD,71,14%,12,app,
2025-08-28,2025-08-28 14:17:56,CUST000000008375,674164,1,2000000408408,1,SGD,1514,19%,147,web,
2025-08-28,2025-08-28 16:26:50,CUST000000072127,674165,1,2000000340647,1,INR,871,11%,93,app,
2025-08-28,2025-08-28 06:21:13,CUST000000165002,674166,1,2000000035888,1,INR,13238,0%,662,web,NEW10
2025-08-28,2025-08-28 20:54:17,CUST000000212035,674167,1,2000000385945,1,SGD,37,0%,2,web,PRIME5
2025-08-28,2025-08-28 20:54:17,CUST000000212035,674167,2,2000000431888,1,SGD,88,11%,10,web,PRIME5
2025-08-28,2025-08-28 20:54:17,CUST000000212035,674167,3,2000000451695,Two,SGD,115,14%,10,web,PRIME5
2025-08-28,2025-08-28 20:54:17,CUST000000212035,674167,4,2000000329901,1,SGD,131,5%,15,web,PRIME5
2025-08-28,2025-08-28 18:59:44,CUST000000148191,674168,1,2000000447032,1,AED,83,21%,12,app,PRIME5
2025-08-28,2025-08-28 09:38:18,CUST000000093203,674169,1,2000000050331,1,INR,1253,13%,132,app,
2025-08-28,2025-08-28 09:38:18,CUST000000093203,674169,2,2000000228297,1,INR,1708,0%,205,app,
2025-08-28,2025-08-28 21:27:30,CUST000000254066,674170,1,2000000326986,1,AED,34,10%,4,web,FEST20
2025-08-28,2025-08-28 07:39:27,CUST000000257648,674171,1,2000000393087,1,INR,65268,13%,6838,web,
2025-08-28,2025-08-28 22:02:42,CUST000000015910,674172,1,2000000275772,1,CAD,17,10%,1,web,PRIME5
2025-08-28,2025-08-28 22:47:15,CUST000000078632,674173,1,2000000365886,1,USD,$13,5%,3,web,FEST20
2025-08-28,2025-08-28 01:16:29,CUST000000278997,674174,1,2000000233321,1,USD,$67,10%,11,app,
2025-08-28,2025-08-28 12:45:28,CUST000000100909,674175,1,2000000078878,1,INR,4961,6%,842,web,
2025-08-28,2025-08-28 12:45:28,CUST000000100909,674175,2,2000000311005,Two,INR,3035,4%,700,web,
2025-08-28,2025-08-28 18:20:32,CUST000000223779,674176,1,2000000427560,Two,INR,65634,13%,20484,web,NEW10
2025-08-28,2025-08-28 08:04:11,CUST000000247264,674177,1,2000000229638,1,INR,1246,0%,63,web,
2025-08-28,2025-08-28 08:04:11,CUST000000247264,674177,2,2000000302850,Two,INR,24771,9%,2253,web,
2025-08-28,2025-08-28 06:47:42,CUST000000151939,674178,1,2000000236674,Two,AED,216,3%,21,web,
2025-08-28,2025-08-28 06:47:42,CUST000000151939,674178,2,2000000440958,3,AED,161,0%,59,web,
2025-08-28,2025-08-28 00:18:30,CUST000000258641,674179,1,2000000180007,Two,CAD,109,15%,23,web,
2025-08-28,2025-08-28 21:55:37,CUST000000009657,674180,1,2000000022727,1,INR,1725,20%,167,web,
2025-08-28,2025-08-28 21:55:37,CUST000000009657,674180,2,2000000281889,1,INR,6252,16%,633,web,
2025-08-28,2025-08-28 21:55:37,CUST000000009657,674180,3,2000000288635,1,INR,4471,8%,492,web,
2025-08-28,2025-08-28 21:55:37,CUST000000009657,674180,4,2000000020242,1,INR,553,13%,87,web,
2025-08-28,2025-08-28 11:47:03,CUST000000297077,674181,1,2000000271781,1,INR,16178,5%,2774,app,
2025-08-28,2025-08-28 11:18:43,CUST000000297858,674182,1,2000000402505,1,INR,5672,12%,598,web,PRIME5
2025-08-28,2025-08-28 11:18:43,CUST000000297858,674182,2,2000000284712,3,INR,302,4%,44,web,PRIME5
2025-08-28,2025-08-28 01:57:57,CUST000000162623,674183,1,2000000324722,Two,INR,2443,23%,449,web,
2025-08-28,2025-08-28 13:45:25,CUST000000261392,674184,1,2000000351179,Two,INR,553,20%,45,app,
2025-08-28,2025-08-28 13:45:25,CUST000000261392,674184,2,2000000418483,Two,INR,1840,17%,366,app,
2025-08-28,2025-08-28 13:45:25,CUST000000261392,674184,3,2000000444901,1,INR,14555,11%,1559,app,
2025-08-28,2025-08-28 13:45:25,CUST000000261392,674184,4,2000000459455,1,INR,1113,6%,189,app,
2025-08-28,2025-08-28 20:18:39,CUST000000097706,674185,1,2000000109442,1,INR,29526,21%,2802,web,
2025-08-28,2025-08-28 20:18:39,CUST000000097706,674185,2,2000000226170,1,INR,6339,7%,294,web,
2025-08-28,2025-08-28 20:18:39,CUST000000097706,674185,3,2000000248684,3,INR,2147,0%,323,web,
2025-08-28,2025-08-28 20:18:39,CUST000000097706,674185,4,2000000138053,1,INR,1113,0%,134,web,
2025-08-28,2025-08-28 03:24:46,CUST000000072429,674186,1,2000000242613,1,INR,756,7%,127,app,FEST20
