dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2025-10-29,2025-10-29 08:25:54,CUST000000242150,744735,1,2000000266299,Two,GBP,27,0%,7,web,
2025-10-29,2025-10-29 08:25:54,CUST000000242150,744735,2,2000000067995,1,GBP,202,6%,10,web,
2025-10-29,2025-10-29 08:25:54,CUST000000242150,744735,3,2000000278315,1,GBP,29,17%,2,web,
2025-10-29,2025-10-29 08:25:54,CUST000000242150,744735,4,2000000023984,1,GBP,21,17%,1,web,
2025-10-29,2025-10-29 08:30:35,CUST000000238880,744736,1,2000000326214,1,INR,97657,11%,10442,app,
2025-10-29,2025-10-29 22:45:38,CUST000000202686,744737,1,2000000024271,1,INR,1341,8%,149,app,
2025-10-29,2025-10-29 04:38:45,CUST000000223771,744738,1,2000000088532,1,INR,5628,7%,629,app,
2025-10-29,2025-10-29 21:58:03,CUST000000209029,744739,1,2000000132020,1,INR,1040,0%,125,app,PRIME5
2025-10-29,2025-10-29 08:58:56,CUST000000299826,744740,1,2000000154510,Two,INR,80648,4%,7744,app,NEW10
2025-10-29,2025-10-29 15:10:21,CUST000000271178,744741,1,2000000084695,Two,AED,2667,3%,259,app,FEST20
2025-10-29,2025-10-29 02:17:33,CUST000000097816,744742,1,2000000200316,3,INR,4999,0%,2700,web,
2025-10-29,2025-10-29 00:15:43,CUST000000076653,744743,1,2000000414195,1,INR,6745,11%,724,app,
2025-10-29,2025-10-29 21:31:12,CUST000000177226,744744,1,2000000337821,4,INR,992,23%,154,app,
2025-10-29,2025-10-29 21:31:12,CUST000000177226,744744,2,2000000436173,1,INR,64852,13%,2825,app,
2025-10-29,2025-10-29 12:57:46,CUST000000066009,744745,1,2000000266169,1,INR,3618,14%,156,web,NEW10
2025-10-29,2025-10-29 02:51:25,CUST000000015648,744746,1,2000000135397,1,CAD,27,0%,5,web,SAVE50
2025-10-29,2025-10-29 02:51:25,CUST000000015648,744746,2,2000000338576,4,CAD,30,20%,12,web,SAVE50
2025-10-29,2025-10-29 02:51:25,CUST000000015648,744746,3,2000000379678,Two,CAD,9,18%,1,web,SAVE50
2025-10-29,2025-10-29 02:51:25,CUST000000015648,744746,4,2000000328218,3,CAD,111,0%,41,web,SAVE50
2025-10-29,2025-10-29 02:51:25,CUST000000015648,744746,5,2000000096643,1,CAD,194,10%,21,web,SAVE50
2025-10-29,2025-10-29 22:37:34,CUST000000141885,744747,1,2000000346816,1,AED,4144,6%,196,app,
2025-10-29,2025-10-29 20:16:27,CUST000000100629,744748,1,2000000276618,3,INR,427,14%,200,web,FEST20
2025-10-29,2025-10-29 20:16:27,CUST000000100629,744748,2,2000000316222,Two,INR,3480,16%,293,web,FEST20
2025-10-29,2025-10-29 18:04:19,CUST000000139729,744749,1,2000000354262,Two,INR,1614,11%,344,app,
2025-10-29,2025-10-29 15:40:58,CUST000000020250,744750,1,2000000390826,Two,INR,1294,5%,124,web,NEW10
2025-10-29,2025-10-29 15:40:58,CUST000000020250,744750,2,2000000429885,1,INR,52246,16%,5259,web,NEW10
