dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2025-09-02,2025-09-02 09:44:30,CUST000000290886,680758,1,2000000430317,Two,SGD,518,5%,178,app,
2025-09-02,2025-09-02 09:44:30,CUST000000290886,680758,2,2000000196398,1,SGD,90,0%,11,app,
2025-09-02,2025-09-02 08:30:25,CUST000000014027,680759,1,2000000452593,1,USD,$142,18%,21,web,
2025-09-02,2025-09-02 08:30:25,CUST000000014027,680759,2,2000000151717,1,USD,$30,10%,4,web,
2025-09-02,2025-09-02 02:48:16,CUST000000221689,680760,1,2000000217956,1,INR,17043,0%,3068,app,
2025-09-02,2025-09-02 02:48:16,CUST000000221689,680760,2,2000000169378,1,INR,2097,9%,343,app,
2025-09-02,2025-09-02 18:23:22,CUST000000057049,680761,1,2000000410531,1,AED,176,0%,22,web,
2025-09-02,2025-09-02 07:15:40,CUST000000226785,680762,1,2000000464701,3,GBP,4,12%,2,app,PRIME5
2025-09-02,2025-09-02 00:49:53,CUST000000125300,680763,1,2000000076942,1,INR,529,0%,96,app,SAVE50
2025-09-02,2025-09-02 00:49:53,CUST000000125300,680763,2,2000000105420,1,INR,13750,0%,688,app,SAVE50
2025-09-02,2025-09-02 23:35:15,CUST000000191850,680764,1,2000000005386,1,SGD,33,0%,5,app,
2025-09-02,2025-09-02 23:35:15,CUST000000191850,680764,2,2000000043159,1,SGD,56,14%,3,app,
2025-09-02,2025-09-02 20:46:09,CUST000000239896,680765,1,2000000421346,1,INR,3006,15%,129,web,
2025-09-02,2025-09-02 20:46:09,CUST000000239896,680765,2,2000000269931,Two,INR,3906,10%,843,web,
2025-09-02,2025-09-02 23:29:08,CUST000000003555,680766,1,2000000472614,1,INR,1176,14%,51,app,
2025-09-02,2025-09-02 23:29:08,CUST000000003555,680766,2,2000000090665,1,INR,2554,12%,271,app,
2025-09-02,2025-09-02 15:36:45,CUST000000167858,680767,1,2000000358765,1,CAD,28,12%,3,web,
2025-09-02,2025-09-02 15:36:45,CUST000000167858,680767,2,2000000437361,Two,CAD,79,8%,18,web,
2025-09-02,2025-09-02 15:36:45,CUST000000167858,680767,3,2000000125848,1,CAD,66,0%,12,web,
2025-09-02,2025-09-02 06:11:20,CUST000000210097,680768,1,2000000086811,1,INR,5664,21%,536,app,NEW10
2025-09-02,2025-09-02 22:45:59,CUST000000284196,680769,1,2000000157047,1,INR,8243,4%,396,web,
2025-09-02,2025-09-02 13:14:28,CUST000000023327,680770,1,2000000477718,1,INR,2441,12%,108,app,PRIME5
2025-09-02,2025-09-02 13:14:28,CUST000000023327,680770,2,2000000329338,1,INR,83769,5%,9576,app,PRIME5
2025-09-02,2025-09-02 13:14:28,CUST000000023327,680770,3,2000000474625,Two,INR,1565,0%,157,app,PRIME5
2025-09-02,2025-09-02 10:30:28,CUST000000055023,680771,1,2000000286556,1,INR,685,7%,32,web,
2025-09-02,2025-09-02 10:30:28,CUST000000055023,680771,2,2000000113456,1,INR,5625,9%,918,web,
2025-09-02,2025-09-02 15:33:41,CUST000000265480,680772,1,2000000455846,1,INR,2462,19%,239,app,NEW10
2025-09-02,2025-09-02 15:33:41,CUST000000265480,680772,2,2000000425610,1,INR,3956,3%,461,app,NEW10
2025-09-02,2025-09-02 15:33:41,CUST000000265480,680772,3,2000000244358,1,INR,48432,2%,8538,app,NEW10
2025-09-02,2025-09-02 00:37:38,CUST000000265028,680773,1,2000000100777,1,INR,5228,23%,481,app,
2025-09-02,2025-09-02 00:37:38,CUST000000265028,680773,2,2000000205762,1,INR,6243,5%,710,app,
2025-09-02,2025-09-02 10:23:30,CUST000000028393,680774,1,2000000074757,1,CAD,28,19%,5,web,
2025-09-02,2025-09-02 10:23:30,CUST000000028393,680774,2,2000000148724,Two,CAD,21,8%,3,web,
2025-09-02,2025-09-02 16:11:21,CUST000000286163,680775,1,2000000494517,Two,INR,16560,0%,1651,app,
2025-09-02,2025-09-02 07:38:51,CUST000000003548,680776,1,2000000387147,1,USD,$48,15%,5,app,
2025-09-02,2025-09-02 07:38:51,CUST000000003548,680776,2,2000000054810,3,USD,$10,0%,4,app,
2025-09-02,2025-09-02 19:02:43,CUST000000112242,680777,1,2000000071503,1,INR,34714,20%,1397,app,FEST20
2025-09-02,2025-09-02 19:02:43,CUST000000112242,680777,2,2000000498324,1,INR,601,25%,82,app,FEST20
2025-09-02,2025-09-02 21:07:21,CUST000000189820,680778,1,2000000148519,1,INR,1205,19%,50,app,FEST20
2025-09-02,2025-09-02 21:07:21,CUST000000189820,680778,2,2000000398693,1,INR,308,12%,14,app,FEST20
2025-09-02,2025-09-02 21:07:21,CUST000000189820,680778,3,2000000231570,1,INR,3769,0%,679,app,FEST20
2025-09-02,2025-09-02 21:07:21,CUST000000189820,680778,4,2000000070582,1,INR,793,23%,74,app,FEST20
2025-09-02,2025-09-02 08:01:10,CUST000000263850,680779,1,2000000382302,Two,INR,648,3%,151,web,
2025-09-02,2025-09-02 17:18:07,CUST000000260977,680780,1,2000000169279,1,USD,$73,16%,4,app,
2025-09-02,2025-09-02 18:12:05,CUST000000158345,680781,1,2000000427713,Two,INR,99963,10%,32445,app,
2025-09-02,2025-09-02 18:12:05,CUST000000158345,680781,2,2000000156248,1,INR,903,4%,105,app,
2025-09-02,2025-09-02 18:12:05,CUST000000158345,680781,3,2000000197456,1,INR,77973,10%,12651,app,
2025-09-02,2025-09-02 23:38:00,CUST000000139159,680782,1,2000000198279,1,INR,6274,12%,660,app,
2025-09-02,2025-09-02 14:43:11,CUST000000269782,680783,1,2000000315904,Two,SGD,27,18%,6,app,
2025-09-02,2025-09-02 14:43:11,CUST000000269782,680783,2,2000000054063,Two,SGD,934,2%,220,app,
2025-09-02,2025-09-02 14:43:11,CUST000000269782,680783,3,2000000093116,1,SGD,45,21%,5,app,
2025-09-02,2025-09-02 04:51:44,CUST000000096116,680784,1,2000000253916,1,INR,1433,13%,226,web,
2025-09-02,2025-09-02 06:06:29,CUST000000039264,680785,1,2000000113012,1,SGD,1601,13%,167,app,
2025-09-02,2025-09-02 06:06:29,CUST000000039264,680785,2,2000000483801,1,SGD,45,0%,9,app,
2025-09-02,2025-09-02 06:06:29,CUST000000039264,680785,3,2000000385792,1,SGD,47,9%,8,app,
2025-09-02,2025-09-02 06:06:29,CUST000000039264,680785,4,2000000105185,1,SGD,20,12%,1,app,
2025-09-02,2025-09-02 07:28:02,CUST000000218699,680786,1,2000000119212,1,SGD,66,5%,4,app,
2025-09-02,2025-09-02 07:28:02,CUST000000218699,680786,2,2000000243061,1,SGD,42,8%,5,app,
2025-09-02,2025-09-02 00:29:01,CUST000000286539,680787,1,2000000414973,3,INR,3891,21%,460,app,NEW10
2025-09-02,2025-09-02 20:13:14,CUST000000079760,680788,1,2000000487373,Two,CAD,246,24%,45,app,FEST20
2025-09-02,2025-09-02 20:13:14,CUST000000079760,680788,2,2000000457864,1,CAD,174,10%,8,app,FEST20
2025-09-02,2025-09-02 02:13:30,CUST000000109405,680789,1,2000000252360,1,SGD,62,3%,4,app,
2025-09-02,2025-09-02 17:27:47,CUST000000099296,680790,1,2000000183763,1,INR,26286,15%,2690,app,
2025-09-02,2025-09-02 17:27:47,CUST000000099296,680790,2,2000000071022,1,INR,3552,16%,536,app,
2025-09-02,2025-09-02 05:08:06,CUST000000194634,680791,1,2000000283029,1,SGD,181,0%,22,app,PRIME5
2025-09-02,2025-09-02 16:26:51,CUST000000098500,680792,1,2000000270616,1,GBP,240,0%,29,app,
2025-09-02,2025-09-02 16:26:51,CUST000000098500,680792,2,2000000377575,1,GBP,36,5%,5,app,
2025-09-02,2025-09-02 11:56:52,CUST000000047057,680793,1,2000000363868,Two,USD,$72,7%,25,web,NEW10
2025-09-02,2025-09-02 11:56:52,CUST000000047057,680793,2,2000000031217,1,USD,$18,17%,3,web,NEW10
2025-09-02,2025-09-02 11:56:52,CUST000000047057,680793,3,2000000267609,4,USD,$86,10%,38,web,NEW10
2025-09-02,2025-09-02 13:33:54,CUST000000165199,680794,1,2000000046334,3,INR,1517,0%,228,app,
2025-09-02,2025-09-02 13:33:54,CUST000000165199,680794,2,2000000497044,1,INR,2504,15%,256,app,
2025-09-02,2025-09-02 17:09:00,CUST000000076460,680795,1,2000000194158,1,INR,505,7%,57,web,
2025-09-02,2025-09-02 17:09:00,CUST000000076460,680795,2,2000000251394,3,INR,2541,12%,335,web,
2025-09-02,2025-09-02 21:54:45,CUST000000183031,680796,1,2000000400785,1,INR,3860,0%,464,app,
2025-09-02,2025-09-02 17:18:37,CUST000000009487,680797,1,2000000237602,1,INR,1396,1%,167,app,SAVE50
2025-09-02,2025-09-02 10:55:33,CUST000000100709,680798,1,2000000020143,1,INR,494,1%,25,app,NEW10
2025-09-02,2025-09-02 04:36:46,CUST000000296278,680799,1,2000000128429,1,GBP,49,5%,6,app,
2025-09-02,2025-09-02 04:36:46,CUST000000296278,680799,2,2000000425924,1,GBP,13,4%,3,app,
2025-09-02,2025-09-02 04:21:10,CUST000000114330,680800,1,2000000465760,1,INR,8771,20%,844,app,
2025-09-02,2025-09-02 04:21:10,CUST000000114330,680800,2,2000000259444,1,INR,8105,7%,905,app,
2025-09-02,2025-09-02 07:47:11,CUST000000289558,680801,1,2000000352619,1,INR,8093,13%,1271,web,
2025-09-02,2025-09-02 07:47:11,CUST000000289558,680801,2,2000000179605,1,INR,1624,9%,178,web,
2025-09-02,2025-09-02 12:37:35,CUST000000101538,680802,1,2000000229775,Two,INR,542,12%,171,web,
2025-09-02,2025-09-02 14:13:43,CUST000000000396,680803,1,2000000261430,1,INR,1593,0%,287,web,NEW10
2025-09-02,2025-09-02 20:45:44,CUST000000030780,680804,1,2000000417516,1,INR,37335,13%,5833,app,
2025-09-02,2025-09-02 03:10:20,CUST000000211298,680805,1,2000000240619,Two,INR,321,0%,78,app,NEW10
2025-09-02,2025-09-02 03:10:20,CUST000000211298,680805,2,2000000090825,1,INR,341,3%,40,app,NEW10
2025-09-02,2025-09-02 10:50:33,CUST000000283820,680806,1,2000000397962,3,INR,88918,9%,29236,app,
2025-09-02,2025-09-02 15:13:51,CUST000000007979,680807,1,2000000036809,1,CAD,9,13%,1,web,FEST20
2025-09-02,2025-09-02 15:13:51,CUST000000007979,680807,2,2000000308807,4,CAD,25,9%,12,web,FEST20
2025-09-02,2025-09-02 00:21:40,CUST000000256755,680808,1,2000000059808,Two,GBP,12,6%,3,web,
2025-09-02,2025-09-02 03:21:36,CUST000000063171,680809,1,2000000005737,1,CAD,42,5%,5,app,SAVE50
2025-09-02,2025-09-02 21:45:49,CUST000000268266,680810,1,2000000158259,Two,AUD,1306,1%,129,web,
2025-09-02,2025-09-02 21:45:49,CUST000000268266,680810,2,2000000153001,4,AUD,1335,0%,268,web,
2025-09-02,2025-09-02 02:17:26,CUST000000238417,680811,1,2000000369747,1,USD,$21,7%,3,app,
2025-09-02,2025-09-02 02:17:26,CUST000000238417,680811,2,2000000149752,1,USD,$43,0%,3,app,
2025-09-02,2025-09-02 02:17:26,CUST000000238417,680811,3,2000000170046,1,USD,$46,0%,6,app,
2025-09-02,2025-09-02 10:01:18,CUST000000219021,680812,1,2000000270258,3,GBP,328,0%,178,web,
2025-09-02,2025-09-02 16:11:10,CUST000000204156,680813,1,2000000299235,3,INR,2883,8%,1432,web,
2025-09-02,2025-09-02 16:11:10,CUST000000204156,680813,2,2000000268385,1,INR,1849,4%,214,web,
2025-09-02,2025-09-02 20:46:52,CUST000000094221,680814,1,2000000171647,1,INR,1411,15%,145,app,NEW10
2025-09-02,2025-09-02 20:46:52,CUST000000094221,680814,2,2000000008981,1,INR,1447,7%,161,app,NEW10
2025-09-02,2025-09-02 08:00:05,CUST000000250544,680815,1,2000000166957,1,CAD,233,9%,11,app,
2025-09-02,2025-09-02 09:03:16,CUST000000069173,680816,1,2000000010014,3,INR,16265,1%,2412,web,
2025-09-02,2025-09-02 15:57:51,CUST000000222310,680817,1,2000000211480,1,GBP,68,1%,9,web,
2025-09-02,2025-09-02 00:38:08,CUST000000126128,680818,1,2000000018652,1,INR,1490,0%,179,web,
