dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2025-10-27,2025-10-27 19:52:22,CUST000000088937,742635,1,2000000302027,1,INR,1498,1%,267,web,
2025-10-27,2025-10-27 23:56:10,CUST000000248948,742636,1,2000000295442,Two,SGD,202,9%,45,web,SAVE50
2025-10-27,2025-10-27 23:56:10,CUST000000248948,742636,2,2000000445885,1,SGD,34,4%,4,web,SAVE50
2025-10-27,2025-10-27 23:56:10,CUST000000248948,742636,3,2000000440347,1,SGD,1696,7%,190,web,SAVE50
2025-10-27,2025-10-27 00:54:03,CUST000000180060,742637,1,2000000348254,Two,INR,41309,13%,3581,web,
2025-10-27,2025-10-27 03:22:54,CUST000000068138,742638,1,2000000114866,1,INR,1553,2%,184,app,FEST20
2025-10-27,2025-10-27 10:11:28,CUST000000223789,742639,1,2000000329932,Two,USD,$116,15%,10,app,SAVE50
2025-10-27,2025-10-27 18:37:15,CUST000000045854,742640,1,2000000113456,1,GBP,53,5%,3,app,
2025-10-27,2025-10-27 01:04:40,CUST000000170388,742641,1,2000000305110,1,GBP,159,22%,7,web,SAVE50
2025-10-27,2025-10-27 06:51:01,CUST000000204192,742642,1,2000000281865,1,INR,954,4%,165,web,
2025-10-27,2025-10-27 06:51:01,CUST000000204192,742642,2,2000000242552,1,INR,3957,0%,198,web,
2025-10-27,2025-10-27 06:51:01,CUST000000204192,742642,3,2000000159270,1,INR,2525,6%,427,web,
2025-10-27,2025-10-27 15:24:15,CUST000000161336,742643,1,2000000374086,Two,INR,2737,8%,607,app,
2025-10-27,2025-10-27 07:21:30,CUST000000166195,742644,1,2000000415246,1,INR,93771,4%,10839,app,
2025-10-27,2025-10-27 05:51:54,CUST000000040208,742645,1,2000000318264,1,CAD,8,14%,1,web,FEST20
2025-10-27,2025-10-27 05:51:54,CUST000000040208,742645,2,2000000425450,1,CAD,260,5%,45,web,FEST20
2025-10-27,2025-10-27 20:17:05,CUST000000256438,742646,1,2000000204932,1,INR,6483,8%,299,web,
2025-10-27,2025-10-27 20:17:05,CUST000000256438,742646,2,2000000352152,1,INR,1700,19%,69,web,
2025-10-27,2025-10-27 01:53:07,CUST000000288229,742647,1,2000000229379,Two,INR,6958,4%,667,app,
2025-10-27,2025-10-27 00:24:29,CUST000000031408,742648,1,2000000213538,1,INR,240,12%,26,app,FEST20
2025-10-27,2025-10-27 11:56:12,CUST000000269552,742649,1,2000000495910,1,AUD,12,14%,2,web,
2025-10-27,2025-10-27 09:57:16,CUST000000206980,742650,1,2000000492414,1,INR,26755,9%,4388,app,FEST20
2025-10-27,2025-10-27 01:51:18,CUST000000200045,742651,1,2000000379388,1,USD,$26,2%,4,app,
2025-10-27,2025-10-27 23:20:19,CUST000000035863,742652,1,2000000315294,1,SGD,46,20%,5,app,PRIME5
2025-10-27,2025-10-27 19:20:10,CUST000000255899,742653,1,2000000245362,1,USD,$31,7%,4,app,
2025-10-27,2025-10-27 22:57:59,CUST000000213039,742654,1,2000000484402,1,INR,4530,18%,444,app,
2025-10-27,2025-10-27 22:57:59,CUST000000213039,742654,2,2000000057736,1,INR,59648,15%,9169,app,
2025-10-27,2025-10-27 21:49:31,CUST000000034375,742655,1,2000000452159,Two,GBP,33,4%,4,web,
2025-10-27,2025-10-27 05:20:16,CUST000000144178,742656,1,2000000101699,1,GBP,132,19%,6,app,SAVE50
2025-10-27,2025-10-27 05:20:16,CUST000000144178,742656,2,2000000112435,1,GBP,13,11%,2,app,SAVE50
2025-10-27,2025-10-27 05:20:16,CUST000000144178,742656,3,2000000323121,Two,GBP,26,9%,6,app,SAVE50
2025-10-27,2025-10-27 05:20:16,CUST000000144178,742656,4,2000000352831,1,GBP,19,11%,1,app,SAVE50
2025-10-27,2025-10-27 09:36:21,CUST000000150538,742657,1,2000000409405,1,GBP,896,5%,103,app,FEST20
2025-10-27,2025-10-27 22:06:12,CUST000000029141,742658,1,2000000327099,3,INR,1039,4%,360,web,
2025-10-27,2025-10-27 00:39:10,CUST000000222507,742659,1,2000000285443,1,SGD,66,6%,4,app,
2025-10-27,2025-10-27 01:25:25,CUST000000114027,742660,1,2000000088624,1,INR,1089,0%,55,app,SAVE50
2025-10-27,2025-10-27 20:17:41,CUST000000057067,742661,1,2000000025612,1,GBP,44,7%,8,web,
2025-10-27,2025-10-27 15:58:16,CUST000000226266,742662,1,2000000296463,Two,INR,78504,8%,17366,app,
2025-10-27,2025-10-27 15:58:16,CUST000000226266,742662,2,2000000041865,1,INR,98255,15%,10059,app,
2025-10-27,2025-10-27 18:03:21,CUST000000292926,742663,1,2000000076775,1,AED,69,4%,8,app,SAVE50
2025-10-27,2025-10-27 15:07:39,CUST000000195511,742664,1,2000000118918,1,INR,1164,0%,59,app,
2025-10-27,2025-10-27 15:07:39,CUST000000195511,742664,2,2000000115009,1,INR,10275,10%,1106,app,
2025-10-27,2025-10-27 15:07:39,CUST000000195511,742664,3,2000000010090,3,INR,3955,10%,1923,app,
2025-10-27,2025-10-27 01:59:06,CUST000000089214,742665,1,2000000420271,1,USD,$23,31%,2,app,
2025-10-27,2025-10-27 01:59:06,CUST000000089214,742665,2,2000000376530,1,USD,$76,12%,13,app,
2025-10-27,2025-10-27 01:59:06,CUST000000089214,742665,3,2000000103877,1,USD,$641,12%,68,app,
2025-10-27,2025-10-27 01:59:06,CUST000000089214,742665,4,2000000083926,Two,USD,$31,4%,4,app,
2025-10-27,2025-10-27 01:59:06,CUST000000089214,742665,5,2000000115429,1,USD,$37,14%,2,app,
2025-10-27,2025-10-27 14:12:31,CUST000000243170,742666,1,2000000152769,Two,INR,5718,13%,1199,web,
2025-10-27,2025-10-27 14:12:31,CUST000000243170,742666,2,2000000113104,1,INR,3108,11%,331,web,
2025-10-27,2025-10-27 14:12:31,CUST000000243170,742666,3,2000000001920,4,INR,1939,4%,372,web,
2025-10-27,2025-10-27 14:49:09,CUST000000085450,742667,1,2000000000657,1,AED,61,27%,6,web,
2025-10-27,2025-10-27 21:47:22,CUST000000047912,742668,1,2000000322568,Two,GBP,19,0%,7,web,
2025-10-27,2025-10-27 17:37:48,CUST000000298197,742669,1,2000000089058,1,INR,803,10%,37,app,SAVE50
2025-10-27,2025-10-27 17:37:48,CUST000000298197,742669,2,2000000465180,1,INR,565,13%,25,app,SAVE50
2025-10-27,2025-10-27 17:37:48,CUST000000298197,742669,3,2000000078809,3,INR,97919,20%,42227,app,SAVE50
2025-10-27,2025-10-27 09:54:09,CUST000000218097,742670,1,2000000104140,1,INR,4385,20%,424,app,NEW10
2025-10-27,2025-10-27 22:36:51,CUST000000011693,742671,1,2000000122113,1,USD,$55,6%,3,web,
2025-10-27,2025-10-27 22:36:51,CUST000000011693,742671,2,2000000148588,1,USD,$14,0%,3,web,
