dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2025-08-20,2025-08-20 19:28:30,CUST000000015830,664513,1,2000000169453,1,GBP,888,17%,89,app,
2025-08-20,2025-08-20 08:50:39,CUST000000190424,664514,1,2000000364360,1,INR,1798,16%,272,web,
2025-08-20,2025-08-20 01:49:05,CUST000000210497,664515,1,2000000314471,4,INR,11330,3%,2190,web,
2025-08-20,2025-08-20 01:49:05,CUST000000210497,664515,2,2000000395432,1,INR,3838,1%,457,web,
2025-08-20,2025-08-20 01:49:05,CUST000000210497,664515,3,2000000430904,Two,INR,13194,8%,2913,web,
2025-08-20,2025-08-20 11:56:29,CUST000000063721,664516,1,2000000035499,Two,USD,$4,6%,2,web,
2025-08-20,2025-08-20 11:56:29,CUST000000063721,664516,2,2000000044231,Two,USD,$1193,22%,94,web,
2025-08-20,2025-08-20 10:48:39,CUST000000298386,664517,1,2000000045849,Two,INR,736,14%,228,app,NEW10
2025-08-20,2025-08-20 10:48:39,CUST000000298386,664517,2,2000000144405,1,INR,1025,0%,185,app,NEW10
2025-08-20,2025-08-20 10:48:39,CUST000000298386,664517,3,2000000200750,1,INR,16702,0%,836,app,NEW10
2025-08-20,2025-08-20 05:49:15,CUST000000118530,664518,1,2000000041360,Two,GBP,312,0%,32,app,FEST20
2025-08-20,2025-08-20 03:36:41,CUST000000127395,664519,1,2000000030494,1,INR,5145,5%,587,web,
2025-08-20,2025-08-20 03:36:41,CUST000000127395,664519,2,2000000029191,Two,INR,4503,8%,990,web,
2025-08-20,2025-08-20 03:17:28,CUST000000156023,664520,1,2000000207575,1,CAD,31,11%,2,web,SAVE50
2025-08-20,2025-08-20 19:04:04,CUST000000108094,664521,1,2000000429786,Two,INR,1030,0%,248,app,
2025-08-20,2025-08-20 19:04:04,CUST000000108094,664521,2,2000000210124,1,INR,1195,6%,136,app,
2025-08-20,2025-08-20 12:19:26,CUST000000261850,664522,1,2000000163802,1,GBP,6,6%,1,web,FEST20
2025-08-20,2025-08-20 13:22:33,CUST000000168891,664523,1,2000000381015,Two,INR,59501,22%,11201,web,
2025-08-20,2025-08-20 09:18:55,CUST000000002464,664524,1,2000000233727,Two,INR,8988,4%,860,web,NEW10
2025-08-20,2025-08-20 01:46:33,CUST000000104125,664525,1,2000000180519,Two,INR,35382,17%,7014,app,FEST20
