dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2025-10-07,2025-10-07 19:50:41,CUST000000242035,719737,1,2000000346892,1,INR,1784,9%,82,app,
2025-10-07,2025-10-07 19:50:41,CUST000000242035,719737,2,2000000042282,1,INR,2024,0%,243,app,
2025-10-07,2025-10-07 13:28:26,CUST000000030332,719738,1,2000000059259,1,GBP,37,9%,2,app,
2025-10-07,2025-10-07 13:28:26,CUST000000030332,719738,2,2000000268378,1,GBP,9,17%,1,app,
2025-10-07,2025-10-07 13:28:26,CUST000000030332,719738,3,2000000020822,1,GBP,624,11%,101,app,
2025-10-07,2025-10-07 22:23:12,CUST000000022888,719739,1,2000000446622,1,INR,1717,2%,84,app,
2025-10-07,2025-10-07 10:50:28,CUST000000222774,719740,1,2000000321974,1,INR,5077,19%,497,app,
2025-10-07,2025-10-07 04:17:37,CUST000000068881,719741,1,2000000239668,1,USD,$341,16%,52,web,FEST20
2025-10-07,2025-10-07 10:40:30,CUST000000223839,719742,1,2000000028088,Two,USD,$86,0%,9,app,
2025-10-07,2025-10-07 10:40:30,CUST000000223839,719742,2,2000000413532,3,USD,$53,0%,30,app,
2025-10-07,2025-10-07 20:16:31,CUST000000250014,719743,1,2000000464299,1,INR,698,0%,84,app,
2025-10-07,2025-10-07 13:30:59,CUST000000221675,719744,1,2000000068077,1,INR,4782,10%,215,web,FEST20
2025-10-07,2025-10-07 09:17:12,CUST000000164193,719745,1,2000000216171,1,AUD,185,0%,23,app,PRIME5
2025-10-07,2025-10-07 19:14:26,CUST000000220118,719746,1,2000000190624,1,GBP,58,7%,7,web,
2025-10-07,2025-10-07 10:38:49,CUST000000166638,719747,1,2000000168272,3,INR,4967,0%,744,app,
2025-10-07,2025-10-07 19:08:03,CUST000000044478,719748,1,2000000120010,1,GBP,4,6%,1,app,FEST20
2025-10-07,2025-10-07 08:35:39,CUST000000128206,719749,1,2000000259345,1,INR,3144,0%,157,app,
2025-10-07,2025-10-07 03:47:00,CUST000000209153,719750,1,2000000045481,1,INR,3490,0%,175,app,
2025-10-07,2025-10-07 15:37:31,CUST000000227480,719751,1,2000000191201,1,AUD,7,6%,1,app,SAVE50
2025-10-07,2025-10-07 15:37:31,CUST000000227480,719751,2,2000000013527,3,AUD,93,15%,29,app,SAVE50
2025-10-07,2025-10-07 12:05:39,CUST000000245027,719752,1,2000000324722,1,SGD,39,21%,4,app,
2025-10-07,2025-10-07 13:17:41,CUST000000235146,719753,1,2000000179742,1,USD,$126,9%,14,web,
2025-10-07,2025-10-07 18:30:35,CUST000000294329,719754,1,2000000370552,1,INR,1599,9%,74,app,
2025-10-07,2025-10-07 18:30:35,CUST000000294329,719754,2,2000000020556,1,INR,1923,26%,172,app,
2025-10-07,2025-10-07 18:30:35,CUST000000294329,719754,3,2000000054476,1,INR,4465,17%,445,app,
2025-10-07,2025-10-07 08:07:56,CUST000000255760,719755,1,2000000300870,1,CAD,21,4%,4,app,
2025-10-07,2025-10-07 08:07:56,CUST000000255760,719755,2,2000000198378,1,CAD,11,15%,2,app,
2025-10-07,2025-10-07 17:15:42,CUST000000145592,719756,1,2000000282466,1,INR,3103,1%,155,app,FEST20
2025-10-07,2025-10-07 17:15:42,CUST000000145592,719756,2,2000000417004,1,INR,1167,8%,129,app,FEST20
2025-10-07,2025-10-07 17:15:42,CUST000000145592,719756,3,2000000220529,1,INR,965,15%,42,app,FEST20
2025-10-07,2025-10-07 07:48:06,CUST000000199385,719757,1,2000000021676,1,GBP,43,0%,6,app,FEST20
2025-10-07,2025-10-07 07:48:06,CUST000000199385,719757,2,2000000304137,1,GBP,6,8%,1,app,FEST20
