dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2025-08-02,2025-08-02 17:50:58,CUST000000049342,644439,1,2000000356594,1,INR,608,11%,65,web,PRIME5
2025-08-02,2025-08-02 17:50:58,CUST000000049342,644439,2,2000000485638,1,INR,641,11%,69,web,PRIME5
2025-08-02,2025-08-02 17:50:58,CUST000000049342,644439,3,2000000365336,1,INR,8557,0%,426,web,PRIME5
2025-08-02,2025-08-02 17:50:58,CUST000000049342,644439,4,2000000157023,1,INR,2865,6%,323,web,PRIME5
2025-08-02,2025-08-02 15:11:31,CUST000000080447,644440,1,2000000279176,1,INR,11252,18%,1110,app,SAVE50
2025-08-02,2025-08-02 16:16:51,CUST000000107975,644441,1,2000000332253,1,INR,2506,15%,255,web,
2025-08-02,2025-08-02 04:36:19,CUST000000283211,644442,1,2000000289090,Two,GBP,1056,18%,314,app,FEST20
2025-08-02,2025-08-02 04:36:19,CUST000000283211,644442,2,2000000276304,1,GBP,73,10%,8,app,FEST20
2025-08-02,2025-08-02 04:36:19,CUST000000283211,644442,3,2000000233130,1,GBP,6,12%,1,app,FEST20
2025-08-02,2025-08-02 04:36:19,CUST000000283211,644442,4,2000000408118,1,GBP,5,12%,1,app,FEST20
2025-08-02,2025-08-02 12:04:45,CUST000000233792,644443,1,2000000381473,1,INR,23338,14%,2414,app,
2025-08-02,2025-08-02 01:41:21,CUST000000052114,644444,1,2000000068213,Two,INR,3852,21%,303,web,PRIME5
2025-08-02,2025-08-02 01:41:21,CUST000000052114,644444,2,2000000381732,Two,INR,1979,18%,162,web,PRIME5
2025-08-02,2025-08-02 04:39:28,CUST000000126647,644445,1,2000000465470,1,INR,2289,2%,271,app,NEW10
2025-08-02,2025-08-02 06:35:56,CUST000000098996,644446,1,2000000359618,1,INR,3364,9%,154,web,
2025-08-02,2025-08-02 06:35:56,CUST000000098996,644446,2,2000000078007,3,INR,529,13%,166,web,
2025-08-02,2025-08-02 06:35:56,CUST000000098996,644446,3,2000000360003,1,INR,6119,0%,1102,web,
2025-08-02,2025-08-02 15:57:05,CUST000000134644,644447,1,2000000284972,1,INR,154,5%,27,app,
2025-08-02,2025-08-02 07:11:39,CUST000000038179,644448,1,2000000193625,1,INR,590,11%,64,app,
2025-08-02,2025-08-02 09:06:45,CUST000000210315,644449,1,2000000369587,1,INR,3634,9%,594,app,PRIME5
2025-08-02,2025-08-02 23:31:40,CUST000000223053,644450,1,2000000190334,1,INR,21522,16%,3246,app,
2025-08-02,2025-08-02 23:31:40,CUST000000223053,644450,2,2000000314129,1,INR,13968,0%,1677,app,
2025-08-02,2025-08-02 23:31:40,CUST000000223053,644450,3,2000000381473,1,INR,30527,5%,3490,app,
2025-08-02,2025-08-02 07:09:09,CUST000000132625,644451,1,2000000498089,1,SGD,64,12%,7,app,
2025-08-02,2025-08-02 07:09:09,CUST000000132625,644451,2,2000000174150,1,SGD,23,7%,4,app,
2025-08-02,2025-08-02 07:09:09,CUST000000132625,644451,3,2000000276236,1,SGD,1042,10%,47,app,
2025-08-02,2025-08-02 22:45:26,CUST000000105163,644452,1,2000000340432,1,INR,25638,8%,2838,web,NEW10
2025-08-02,2025-08-02 14:49:57,CUST000000263691,644453,1,2000000210841,4,SGD,5,16%,3,web,
2025-08-02,2025-08-02 22:39:04,CUST000000007080,644454,1,2000000403854,1,INR,332,1%,40,app,FEST20
2025-08-02,2025-08-02 22:39:04,CUST000000007080,644454,2,2000000339535,1,INR,1396,5%,239,app,FEST20
2025-08-02,2025-08-02 12:41:34,CUST000000283114,644455,1,2000000303130,1,USD,$60,13%,3,web,PRIME5
2025-08-02,2025-08-02 08:50:27,CUST000000115041,644456,1,2000000233291,1,INR,3840,13%,602,app,
2025-08-02,2025-08-02 20:30:43,CUST000000191697,644457,1,2000000347691,1,INR,1103,0%,133,web,
2025-08-02,2025-08-02 05:02:14,CUST000000287287,644458,1,2000000234656,Two,AUD,20,13%,5,app,
2025-08-02,2025-08-02 05:02:14,CUST000000287287,644458,2,2000000382180,Two,AUD,76,0%,19,app,
2025-08-02,2025-08-02 17:10:52,CUST000000003668,644459,1,2000000131139,1,INR,282,3%,14,app,
2025-08-02,2025-08-02 21:42:15,CUST000000086490,644460,1,2000000453415,1,INR,1531,17%,230,app,
2025-08-02,2025-08-02 00:33:48,CUST000000288626,644461,1,2000000061061,Two,USD,$39,6%,14,web,
2025-08-02,2025-08-02 00:33:48,CUST000000288626,644461,2,2000000251158,1,USD,$51,1%,3,web,
2025-08-02,2025-08-02 15:09:12,CUST000000253588,644462,1,2000000307503,1,INR,308,4%,36,web,
2025-08-02,2025-08-02 23:28:29,CUST000000278178,644463,1,2000000248875,1,SGD,573,11%,93,web,
2025-08-02,2025-08-02 16:16:29,CUST000000168814,644464,1,2000000462493,1,GBP,108,12%,12,app,
2025-08-02,2025-08-02 23:25:19,CUST000000207111,644465,1,2000000077543,1,AED,47,1%,3,app,
2025-08-02,2025-08-02 20:59:39,CUST000000178260,644466,1,2000000432205,Two,USD,$64,0%,7,web,
2025-08-02,2025-08-02 20:59:39,CUST000000178260,644466,2,2000000334332,1,USD,$60,15%,7,web,
2025-08-02,2025-08-02 15:02:28,CUST000000079447,644467,1,2000000336565,Two,INR,1675,14%,144,app,
2025-08-02,2025-08-02 19:13:59,CUST000000133029,644468,1,2000000025537,1,INR,641,12%,68,app,PRIME5
2025-08-02,2025-08-02 19:13:59,CUST000000133029,644468,2,2000000183923,1,INR,42676,2%,2082,app,PRIME5
2025-08-02,2025-08-02 18:42:58,CUST000000296204,644469,1,2000000234496,1,AUD,986,8%,46,app,
2025-08-02,2025-08-02 07:52:16,CUST000000051979,644470,1,2000000305875,1,INR,714,0%,86,app,
2025-08-02,2025-08-02 08:10:18,CUST000000145928,644471,1,2000000186726,1,INR,13320,19%,540,app,
2025-08-02,2025-08-02 22:44:42,CUST000000161937,644472,1,2000000234304,Two,USD,$518,0%,125,web,
2025-08-02,2025-08-02 22:44:42,CUST000000161937,644472,2,2000000491066,1,USD,$18,19%,2,web,
2025-08-02,2025-08-02 22:59:56,CUST000000267436,644473,1,2000000404639,1,INR,2591,2%,305,web,FEST20
2025-08-02,2025-08-02 22:59:56,CUST000000267436,644473,2,2000000454979,1,INR,73159,16%,7408,web,FEST20
2025-08-02,2025-08-02 03:46:15,CUST000000024888,644474,1,2000000235547,1,AED,3847,9%,631,app,FEST20
2025-08-02,2025-08-02 03:18:15,CUST000000218341,644475,1,2000000379906,1,INR,90069,7%,10087,web,FEST20
2025-08-02,2025-08-02 21:53:51,CUST000000232603,644476,1,2000000240732,1,AED,66,7%,12,app,
2025-08-02,2025-08-02 21:53:51,CUST000000232603,644476,2,2000000245614,Two,AED,1685,7%,157,app,
2025-08-02,2025-08-02 21:53:51,CUST000000232603,644476,3,2000000370316,Two,AED,55,4%,13,app,
2025-08-02,2025-08-02 20:35:47,CUST000000155724,644477,1,2000000183855,Two,USD,$112,10%,25,web,
2025-08-02,2025-08-02 20:35:47,CUST000000155724,644477,2,2000000180915,1,USD,$10,0%,2,web,
2025-08-02,2025-08-02 16:45:14,CUST000000283943,644478,1,2000000085005,1,INR,3773,0%,453,app,
2025-08-02,2025-08-02 16:45:14,CUST000000283943,644478,2,2000000437262,1,INR,1359,20%,132,app,
2025-08-02,2025-08-02 16:45:14,CUST000000283943,644478,3,2000000060569,Two,INR,60409,8%,13288,app,
2025-08-02,2025-08-02 06:28:20,CUST000000096058,644479,1,2000000457802,1,USD,$21,2%,3,app,
2025-08-02,2025-08-02 21:06:08,CUST000000226552,644480,1,2000000171258,Two,INR,1901,16%,573,app,
2025-08-02,2025-08-02 21:06:08,CUST000000226552,644480,2,2000000376943,1,INR,74095,8%,12283,app,
2025-08-02,2025-08-02 09:08:38,CUST000000149794,644481,1,2000000360454,1,USD,$82,18%,4,web,
2025-08-02,2025-08-02 09:08:38,CUST000000149794,644481,2,2000000366937,1,USD,$60,30%,3,web,
2025-08-02,2025-08-02 13:48:01,CUST000000178320,644482,1,2000000108674,1,INR,2871,5%,330,web,
2025-08-02,2025-08-02 03:24:31,CUST000000049256,644483,1,2000000460826,1,AED,1946,10%,88,app,PRIME5
2025-08-02,2025-08-02 03:24:31,CUST000000049256,644483,2,2000000236698,Two,AED,370,14%,32,app,PRIME5
2025-08-02,2025-08-02 18:01:36,CUST000000135409,644484,1,2000000406664,1,INR,1511,9%,69,app,
2025-08-02,2025-08-02 18:01:36,CUST000000135409,644484,2,2000000183879,1,INR,739,10%,81,app,
2025-08-02,2025-08-02 21:08:17,CUST000000265388,644485,1,2000000377131,1,INR,363,0%,44,app,FEST20
2025-08-02,2025-08-02 21:08:17,CUST000000265388,644485,2,2000000468792,1,INR,341,20%,14,app,FEST20
2025-08-02,2025-08-02 21:08:17,CUST000000265388,644485,3,2000000397146,3,INR,11650,4%,4007,app,FEST20
2025-08-02,2025-08-02 21:08:17,CUST000000265388,644485,4,2000000046198,1,INR,1973,0%,237,app,FEST20
2025-08-02,2025-08-02 06:52:55,CUST000000131476,644486,1,2000000048406,1,GBP,640,11%,103,app,
2025-08-02,2025-08-02 06:52:55,CUST000000131476,644486,2,2000000363585,4,GBP,34,17%,6,app,
2025-08-02,2025-08-02 19:23:15,CUST000000257328,644487,1,2000000021218,1,INR,1857,13%,194,app,FEST20
2025-08-02,2025-08-02 05:14:05,CUST000000154359,644488,1,2000000267272,1,INR,55093,13%,5781,web,
2025-08-02,2025-08-02 05:14:05,CUST000000154359,644488,2,2000000269542,Two,INR,1489,3%,145,web,
2025-08-02,2025-08-02 05:14:05,CUST000000154359,644488,3,2000000162331,1,INR,1872,20%,75,web,
