dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2025-08-31,2025-08-31 23:34:32,CUST000000142618,678480,1,2000000342672,Two,USD,$8,4%,2,app,
2025-08-31,2025-08-31 23:34:32,CUST000000142618,678480,2,2000000357065,1,USD,$43,10%,8,app,
2025-08-31,2025-08-31 08:29:47,CUST000000161576,678481,1,2000000244044,Two,AED,1386,9%,305,app,FEST20
2025-08-31,2025-08-31 21:08:32,CUST000000039420,678482,1,2000000133775,1,INR,3327,0%,400,web,FEST20
2025-08-31,2025-08-31 02:20:01,CUST000000184792,678483,1,2000000048017,Two,GBP,244,16%,21,app,
2025-08-31,2025-08-31 06:00:32,CUST000000127842,678484,1,2000000089638,1,INR,1701,15%,173,web,SAVE50
2025-08-31,2025-08-31 05:18:19,CUST000000085923,678485,1,2000000352114,3,AED,57,9%,8,web,
2025-08-31,2025-08-31 22:14:26,CUST000000005627,678486,1,2000000178967,3,INR,10550,0%,1583,app,
2025-08-31,2025-08-31 21:19:47,CUST000000110767,678487,1,2000000313894,1,INR,4080,8%,453,app,
2025-08-31,2025-08-31 13:19:08,CUST000000053763,678488,1,2000000321288,1,USD,$41,17%,5,web,
2025-08-31,2025-08-31 13:19:08,CUST000000053763,678488,2,2000000045375,1,USD,$23,8%,3,web,
2025-08-31,2025-08-31 15:19:12,CUST000000009368,678489,1,2000000270746,1,INR,3104,8%,143,web,
2025-08-31,2025-08-31 15:19:12,CUST000000009368,678489,2,2000000276120,1,INR,8719,4%,1001,web,
2025-08-31,2025-08-31 17:43:05,CUST000000235610,678490,1,2000000025193,1,INR,2279,12%,241,web,
2025-08-31,2025-08-31 19:38:33,CUST000000065468,678491,1,2000000484334,3,INR,3318,9%,1083,web,
2025-08-31,2025-08-31 19:38:33,CUST000000065468,678491,2,2000000388557,1,INR,47607,10%,2131,web,
2025-08-31,2025-08-31 00:27:58,CUST000000144053,678492,1,2000000186467,1,AED,1219,13%,128,app,
2025-08-31,2025-08-31 00:27:58,CUST000000144053,678492,2,2000000013831,1,AED,213,3%,38,app,
2025-08-31,2025-08-31 17:13:25,CUST000000025634,678493,1,2000000226873,1,INR,2166,4%,375,web,
2025-08-31,2025-08-31 17:13:25,CUST000000025634,678493,2,2000000242828,1,INR,953,0%,115,web,
2025-08-31,2025-08-31 17:13:25,CUST000000025634,678493,3,2000000367248,1,INR,1746,5%,299,web,
2025-08-31,2025-08-31 09:04:27,CUST000000286793,678494,1,2000000308838,1,SGD,44,14%,5,web,SAVE50
2025-08-31,2025-08-31 22:11:05,CUST000000259105,678495,1,2000000473345,1,INR,709,11%,114,web,FEST20
2025-08-31,2025-08-31 21:27:37,CUST000000042472,678496,1,2000000118895,1,INR,4052,8%,449,web,PRIME5
2025-08-31,2025-08-31 21:27:37,CUST000000042472,678496,2,2000000139227,1,INR,1784,0%,90,web,PRIME5
2025-08-31,2025-08-31 01:33:15,CUST000000010681,678497,1,2000000366074,1,INR,683,2%,34,app,
2025-08-31,2025-08-31 23:14:33,CUST000000245415,678498,1,2000000174655,1,INR,8655,3%,1010,app,
2025-08-31,2025-08-31 23:14:33,CUST000000245415,678498,2,2000000143651,1,INR,11015,23%,1527,app,
2025-08-31,2025-08-31 23:14:33,CUST000000245415,678498,3,2000000449296,1,INR,2866,5%,327,app,
2025-08-31,2025-08-31 03:12:23,CUST000000042014,678499,1,2000000297613,1,INR,98356,8%,16360,app,SAVE50
2025-08-31,2025-08-31 22:00:19,CUST000000117136,678500,1,2000000063553,1,GBP,84,0%,11,app,NEW10
2025-08-31,2025-08-31 22:49:44,CUST000000150635,678501,1,2000000243276,4,CAD,107,13%,46,web,
2025-08-31,2025-08-31 12:02:21,CUST000000197721,678502,1,2000000348421,Two,AUD,22,25%,2,app,
2025-08-31,2025-08-31 12:02:21,CUST000000197721,678502,2,2000000128986,Two,AUD,99,16%,31,app,
2025-08-31,2025-08-31 12:02:21,CUST000000197721,678502,3,2000000002620,4,AUD,22,4%,11,app,
2025-08-31,2025-08-31 17:56:59,CUST000000233938,678503,1,2000000478500,Two,USD,$417,10%,91,app,
2025-08-31,2025-08-31 22:58:21,CUST000000200770,678504,1,2000000279121,1,INR,589,15%,26,app,
2025-08-31,2025-08-31 22:58:21,CUST000000200770,678504,2,2000000362540,1,INR,742,8%,123,app,
2025-08-31,2025-08-31 10:35:27,CUST000000222622,678505,1,2000000090924,1,AUD,46,14%,5,web,
2025-08-31,2025-08-31 02:34:44,CUST000000214318,678506,1,2000000157580,1,SGD,593,11%,64,web,FEST20
2025-08-31,2025-08-31 12:39:56,CUST000000207399,678507,1,2000000337982,1,INR,9911,1%,1180,app,
2025-08-31,2025-08-31 20:48:54,CUST000000214696,678508,1,2000000180595,1,INR,6286,0%,755,app,NEW10
2025-08-31,2025-08-31 09:50:42,CUST000000247851,678509,1,2000000468105,4,CAD,38,4%,27,web,
2025-08-31,2025-08-31 23:09:46,CUST000000054601,678510,1,2000000446233,Two,USD,$30,9%,11,app,
2025-08-31,2025-08-31 10:26:09,CUST000000038616,678511,1,2000000142135,3,INR,2952,14%,383,web,
2025-08-31,2025-08-31 01:00:14,CUST000000256495,678512,1,2000000132303,Two,SGD,133,7%,30,app,
2025-08-31,2025-08-31 09:35:29,CUST000000203235,678513,1,2000000308685,Two,INR,1797,1%,178,web,FEST20
2025-08-31,2025-08-31 05:13:56,CUST000000086058,678514,1,2000000117676,1,INR,662,8%,31,app,
2025-08-31,2025-08-31 05:13:56,CUST000000086058,678514,2,2000000027630,Two,INR,600,21%,48,app,
2025-08-31,2025-08-31 20:01:29,CUST000000149184,678515,1,2000000125930,1,INR,5068,8%,558,app,
2025-08-31,2025-08-31 01:35:54,CUST000000045893,678516,1,2000000160412,1,INR,43027,0%,5164,app,
2025-08-31,2025-08-31 01:35:54,CUST000000045893,678516,2,2000000088396,1,INR,36386,9%,1665,app,
2025-08-31,2025-08-31 22:39:39,CUST000000206036,678517,1,2000000450216,Two,AUD,103,3%,11,app,NEW10
2025-08-31,2025-08-31 16:31:24,CUST000000216027,678518,1,2000000490113,Two,INR,2286,0%,549,web,
2025-08-31,2025-08-31 05:58:04,CUST000000205760,678519,1,2000000415970,1,INR,836,12%,89,app,FEST20
2025-08-31,2025-08-31 18:51:59,CUST000000098628,678520,1,2000000419336,1,USD,$50,2%,6,app,
2025-08-31,2025-08-31 18:51:59,CUST000000098628,678520,2,2000000356235,1,USD,$136,6%,16,app,
2025-08-31,2025-08-31 13:08:37,CUST000000031703,678521,1,2000000144894,1,SGD,135,14%,14,web,
2025-08-31,2025-08-31 10:38:05,CUST000000180327,678522,1,2000000254135,1,AED,4137,0%,745,app,
2025-08-31,2025-08-31 00:37:40,CUST000000151555,678523,1,2000000199214,Two,GBP,957,11%,205,app,
2025-08-31,2025-08-31 00:37:40,CUST000000151555,678523,2,2000000127132,1,GBP,137,0%,17,app,
2025-08-31,2025-08-31 01:35:35,CUST000000282550,678524,1,2000000488837,1,INR,3595,8%,397,web,
2025-08-31,2025-08-31 06:53:13,CUST000000081248,678525,1,2000000287737,1,USD,$25,10%,3,app,
2025-08-31,2025-08-31 10:38:12,CUST000000155754,678526,1,2000000327556,1,AUD,28,19%,3,app,
2025-08-31,2025-08-31 10:38:12,CUST000000155754,678526,2,2000000211916,1,AUD,1457,18%,145,app,
2025-08-31,2025-08-31 00:26:56,CUST000000147242,678527,1,2000000466910,1,INR,699,18%,70,web,
2025-08-31,2025-08-31 15:38:24,CUST000000137984,678528,1,2000000366081,1,INR,1938,2%,343,web,
2025-08-31,2025-08-31 13:30:37,CUST000000239238,678529,1,2000000155906,1,GBP,15,15%,1,app,
2025-08-31,2025-08-31 13:30:37,CUST000000239238,678529,2,2000000207520,1,GBP,6,20%,1,app,
2025-08-31,2025-08-31 22:41:53,CUST000000238799,678530,1,2000000434186,1,INR,48816,12%,5167,app,
2025-08-31,2025-08-31 19:41:05,CUST000000224500,678531,1,2000000217116,1,USD,$15,15%,1,web,FEST20
2025-08-31,2025-08-31 19:41:05,CUST000000224500,678531,2,2000000189949,3,USD,$8,14%,2,web,FEST20
2025-08-31,2025-08-31 19:41:05,CUST000000224500,678531,3,2000000166643,1,USD,$320,5%,37,web,FEST20
2025-08-31,2025-08-31 06:15:26,CUST000000010828,678532,1,2000000111742,1,AED,95,0%,18,web,FEST20
2025-08-31,2025-08-31 12:39:36,CUST000000062013,678533,1,2000000087474,1,INR,1546,12%,69,web,
2025-08-31,2025-08-31 02:15:36,CUST000000004910,678534,1,2000000340630,1,INR,67599,14%,6963,web,
2025-08-31,2025-08-31 02:15:36,CUST000000004910,678534,2,2000000026855,1,INR,5072,8%,838,web,
2025-08-31,2025-08-31 04:53:11,CUST000000015121,678535,1,2000000389813,1,INR,1384,0%,250,web,SAVE50
2025-08-31,2025-08-31 04:53:11,CUST000000015121,678535,2,2000000235851,Two,INR,1780,14%,154,web,SAVE50
2025-08-31,2025-08-31 04:53:11,CUST000000015121,678535,3,2000000387666,3,INR,107662,4%,37357,web,SAVE50
2025-08-31,2025-08-31 05:36:30,CUST000000250211,678536,1,2000000224374,Two,INR,641,19%,53,app,FEST20
2025-08-31,2025-08-31 05:36:30,CUST000000250211,678536,2,2000000153636,1,INR,5251,14%,543,app,FEST20
2025-08-31,2025-08-31 12:55:52,CUST000000279491,678537,1,2000000389592,1,SGD,84,6%,10,web,FEST20
2025-08-31,2025-08-31 11:54:37,CUST000000125691,678538,1,2000000297347,1,INR,32350,16%,1359,app,PRIME5
2025-08-31,2025-08-31 06:01:33,CUST000000252498,678539,1,2000000242866,1,USD,$23,2%,5,app,
2025-08-31,2025-08-31 01:31:14,CUST000000173090,678540,1,2000000257167,1,GBP,48,6%,6,app,
2025-08-31,2025-08-31 08:48:54,CUST000000157108,678541,1,2000000040622,1,USD,$31,16%,2,web,
2025-08-31,2025-08-31 08:48:54,CUST000000157108,678541,2,2000000234021,3,USD,$38,7%,13,web,
2025-08-31,2025-08-31 00:39:31,CUST000000025462,678542,1,2000000277851,1,INR,5217,3%,254,app,
2025-08-31,2025-08-31 00:39:31,CUST000000025462,678542,2,2000000409450,1,INR,6542,2%,767,app,
2025-08-31,2025-08-31 03:46:36,CUST000000060701,678543,1,2000000190495,1,INR,5637,10%,255,app,
2025-08-31,2025-08-31 03:46:36,CUST000000060701,678543,2,2000000148267,1,INR,13696,0%,685,app,
2025-08-31,2025-08-31 00:12:01,CUST000000013192,678544,1,2000000129013,1,INR,41505,9%,4519,web,FEST20
