dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2025-09-03,2025-09-03 21:38:03,CUST000000196973,681661,1,2000000140087,1,INR,2182,7%,102,app,
2025-09-03,2025-09-03 21:38:03,CUST000000196973,681661,2,2000000327167,1,INR,31445,20%,3030,app,
2025-09-03,2025-09-03 07:54:07,CUST000000179098,681662,1,2000000430799,Two,SGD,699,8%,233,web,
2025-09-03,2025-09-03 02:00:36,CUST000000272048,681663,1,2000000047300,1,GBP,98,19%,4,app,
2025-09-03,2025-09-03 14:27:22,CUST000000248034,681664,1,2000000373096,1,GBP,12,16%,2,web,
2025-09-03,2025-09-03 14:23:07,CUST000000025277,681665,1,2000000343181,1,INR,2074,4%,239,web,
2025-09-03,2025-09-03 14:23:07,CUST000000025277,681665,2,2000000138251,1,INR,4344,13%,190,web,
2025-09-03,2025-09-03 13:59:17,CUST000000105400,681666,1,2000000127897,4,USD,$64,0%,32,app,FEST20
2025-09-03,2025-09-03 13:59:17,CUST000000105400,681666,2,2000000191577,1,USD,$1031,14%,45,app,FEST20
2025-09-03,2025-09-03 13:59:17,CUST000000105400,681666,3,2000000482866,1,USD,$52,7%,9,app,FEST20
2025-09-03,2025-09-03 18:59:31,CUST000000223498,681667,1,2000000423562,Two,INR,11968,2%,2822,web,
2025-09-03,2025-09-03 18:59:31,CUST000000223498,681667,2,2000000423906,1,INR,220,0%,27,web,
2025-09-03,2025-09-03 17:01:23,CUST000000134409,681668,1,2000000495248,1,INR,1567,9%,72,web,PRIME5
2025-09-03,2025-09-03 17:01:23,CUST000000134409,681668,2,2000000085418,1,INR,6094,7%,283,web,PRIME5
2025-09-03,2025-09-03 17:01:23,CUST000000134409,681668,3,2000000140513,1,INR,3695,10%,402,web,PRIME5
2025-09-03,2025-09-03 04:12:08,CUST000000046075,681669,1,2000000065656,1,INR,5078,7%,570,app,NEW10
2025-09-03,2025-09-03 00:09:03,CUST000000233288,681670,1,2000000424354,1,CAD,45,0%,9,web,
2025-09-03,2025-09-03 11:01:09,CUST000000233346,681671,1,2000000194622,1,INR,1341,9%,61,app,PRIME5
2025-09-03,2025-09-03 11:14:27,CUST000000267215,681672,1,2000000262048,Two,INR,12166,6%,1141,web,FEST20
2025-09-03,2025-09-03 11:14:27,CUST000000267215,681672,2,2000000044941,1,INR,1035,22%,97,web,FEST20
2025-09-03,2025-09-03 16:03:44,CUST000000047115,681673,1,2000000413242,Two,INR,1415,8%,471,app,PRIME5
2025-09-03,2025-09-03 16:03:44,CUST000000047115,681673,2,2000000440804,1,INR,3054,22%,431,app,PRIME5
2025-09-03,2025-09-03 23:18:48,CUST000000255266,681674,1,2000000368146,1,INR,31012,13%,3232,web,FEST20
2025-09-03,2025-09-03 23:18:48,CUST000000255266,681674,2,2000000277394,3,INR,1890,0%,681,web,FEST20
2025-09-03,2025-09-03 23:18:48,CUST000000255266,681674,3,2000000319667,1,INR,7755,2%,910,web,FEST20
2025-09-03,2025-09-03 15:51:44,CUST000000171634,681675,1,2000000176369,Two,AED,75,19%,23,web,
2025-09-03,2025-09-03 14:27:45,CUST000000239637,681676,1,2000000181301,1,INR,2179,16%,92,web,PRIME5
2025-09-03,2025-09-03 08:47:42,CUST000000270170,681677,1,2000000076775,1,INR,1994,13%,209,app,
2025-09-03,2025-09-03 08:47:42,CUST000000270170,681677,2,2000000231709,1,INR,8649,14%,1340,app,
2025-09-03,2025-09-03 18:16:17,CUST000000013255,681678,1,2000000069098,Two,AED,136,3%,14,web,
2025-09-03,2025-09-03 22:52:40,CUST000000070576,681679,1,2000000480862,1,INR,96126,7%,4493,web,
2025-09-03,2025-09-03 22:52:40,CUST000000070576,681679,2,2000000319704,1,INR,30863,12%,1361,web,
2025-09-03,2025-09-03 02:00:34,CUST000000084349,681680,1,2000000225289,1,INR,8722,6%,980,app,FEST20
2025-09-03,2025-09-03 01:05:00,CUST000000085549,681681,1,2000000290942,Two,INR,1448,0%,145,web,
2025-09-03,2025-09-03 01:05:00,CUST000000085549,681681,2,2000000361192,1,INR,434,0%,53,web,
2025-09-03,2025-09-03 01:05:00,CUST000000085549,681681,3,2000000461991,1,INR,3319,18%,325,web,
2025-09-03,2025-09-03 01:05:00,CUST000000085549,681681,4,2000000429915,Two,INR,3998,7%,1336,web,
2025-09-03,2025-09-03 10:02:57,CUST000000174518,681682,1,2000000422442,1,INR,1093,0%,55,web,FEST20
2025-09-03,2025-09-03 10:02:57,CUST000000174518,681682,2,2000000071602,1,INR,3827,22%,537,web,FEST20
2025-09-03,2025-09-03 21:57:19,CUST000000113228,681683,1,2000000288925,1,INR,2000,0%,101,app,
2025-09-03,2025-09-03 21:57:19,CUST000000113228,681683,2,2000000300382,3,INR,102875,10%,13958,app,
2025-09-03,2025-09-03 20:24:12,CUST000000006680,681684,1,2000000143316,1,GBP,36,16%,4,web,
2025-09-03,2025-09-03 21:07:50,CUST000000227499,681685,1,2000000169811,1,INR,343,2%,41,web,
2025-09-03,2025-09-03 02:50:57,CUST000000214536,681686,1,2000000317670,1,INR,3834,0%,461,web,SAVE50
2025-09-03,2025-09-03 02:50:57,CUST000000214536,681686,2,2000000399775,1,INR,4146,8%,687,web,SAVE50
2025-09-03,2025-09-03 03:39:38,CUST000000135968,681687,1,2000000478470,1,INR,11408,17%,472,app,
2025-09-03,2025-09-03 16:45:01,CUST000000213964,681688,1,2000000287744,1,USD,$526,17%,53,web,PRIME5
2025-09-03,2025-09-03 16:45:01,CUST000000213964,681688,2,2000000312972,1,USD,$17,11%,1,web,PRIME5
2025-09-03,2025-09-03 21:26:33,CUST000000110162,681689,1,2000000485201,1,INR,52053,0%,2603,web,
2025-09-03,2025-09-03 21:26:33,CUST000000110162,681689,2,2000000112299,3,INR,163,0%,25,web,
2025-09-03,2025-09-03 12:22:48,CUST000000268854,681690,1,2000000478470,1,AUD,220,0%,12,web,
2025-09-03,2025-09-03 19:53:06,CUST000000085391,681691,1,2000000409047,1,USD,$13,13%,1,web,PRIME5
2025-09-03,2025-09-03 13:47:59,CUST000000026595,681692,1,2000000123547,Two,INR,9887,11%,2116,app,
2025-09-03,2025-09-03 13:47:59,CUST000000026595,681692,2,2000000093048,Two,INR,48584,2%,11374,app,
2025-09-03,2025-09-03 13:47:59,CUST000000026595,681692,3,2000000447735,1,INR,51101,16%,2144,app,
2025-09-03,2025-09-03 07:20:04,CUST000000243583,681693,1,2000000414249,1,USD,$25,10%,5,app,FEST20
2025-09-03,2025-09-03 07:20:04,CUST000000243583,681693,2,2000000134451,1,USD,$47,13%,8,app,FEST20
2025-09-03,2025-09-03 18:41:33,CUST000000109263,681694,1,2000000259376,Two,INR,13322,6%,4527,web,SAVE50
2025-09-03,2025-09-03 18:41:33,CUST000000109263,681694,2,2000000258928,Two,INR,1139,20%,218,web,SAVE50
2025-09-03,2025-09-03 02:34:42,CUST000000246480,681695,1,2000000309118,1,INR,11071,7%,1238,app,PRIME5
2025-09-03,2025-09-03 02:34:42,CUST000000246480,681695,2,2000000044163,1,INR,2510,11%,268,app,PRIME5
2025-09-03,2025-09-03 02:34:42,CUST000000246480,681695,3,2000000152400,1,INR,563,9%,26,app,PRIME5
2025-09-03,2025-09-03 02:34:42,CUST000000246480,681695,4,2000000001005,1,INR,36067,12%,1586,app,PRIME5
2025-09-03,2025-09-03 02:34:42,CUST000000246480,681695,5,2000000103112,3,INR,3199,10%,433,app,PRIME5
2025-09-03,2025-09-03 21:16:37,CUST000000109266,681696,1,2000000265070,1,INR,3784,6%,426,app,FEST20
2025-09-03,2025-09-03 17:02:34,CUST000000130768,681697,1,2000000215440,1,INR,1780,21%,252,web,
2025-09-03,2025-09-03 06:42:30,CUST000000031746,681698,1,2000000247373,1,SGD,16,9%,2,app,FEST20
2025-09-03,2025-09-03 09:07:23,CUST000000098990,681699,1,2000000253091,1,INR,4020,28%,346,web,
2025-09-03,2025-09-03 00:42:56,CUST000000121836,681700,1,2000000242491,1,INR,29995,0%,1500,web,PRIME5
2025-09-03,2025-09-03 16:28:51,CUST000000272960,681701,1,2000000480770,1,SGD,26,3%,4,web,
2025-09-03,2025-09-03 16:28:51,CUST000000272960,681701,2,2000000040752,1,SGD,7,0%,2,web,
2025-09-03,2025-09-03 08:23:05,CUST000000213031,681702,1,2000000237664,1,INR,55385,16%,2317,web,
2025-09-03,2025-09-03 08:23:05,CUST000000213031,681702,2,2000000359380,4,INR,2943,0%,1413,web,
