dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2025-09-06,2025-09-06 23:01:36,CUST000000081413,684507,1,2000000386881,1,USD,$158,10%,18,app,PRIME5
2025-09-06,2025-09-06 14:13:43,CUST000000131446,684508,1,2000000472652,1,INR,42219,12%,1849,web,FEST20
2025-09-06,2025-09-06 14:13:43,CUST000000131446,684508,2,2000000136110,1,INR,19622,10%,2127,web,FEST20
2025-09-06,2025-09-06 14:13:43,CUST000000131446,684508,3,2000000137209,Two,INR,7434,0%,2677,web,FEST20
2025-09-06,2025-09-06 03:10:22,CUST000000279637,684509,1,2000000272245,1,AUD,41,12%,7,app,
2025-09-06,2025-09-06 04:24:04,CUST000000036894,684510,1,2000000367446,4,INR,2078,17%,345,app,
2025-09-06,2025-09-06 10:40:41,CUST000000147799,684511,1,2000000242804,1,INR,378,0%,46,app,
2025-09-06,2025-09-06 23:35:46,CUST000000079156,684512,1,2000000178929,3,SGD,65,12%,21,app,
2025-09-06,2025-09-06 23:35:46,CUST000000079156,684512,2,2000000444659,1,SGD,1107,13%,117,app,
2025-09-06,2025-09-06 17:44:37,CUST000000245217,684513,1,2000000328713,Two,INR,68881,5%,6522,web,
2025-09-06,2025-09-06 01:15:21,CUST000000253555,684514,1,2000000039794,Two,INR,2262,10%,205,app,FEST20
2025-09-06,2025-09-06 23:34:11,CUST000000190085,684515,1,2000000319032,Two,INR,51135,21%,4062,app,FEST20
2025-09-06,2025-09-06 23:34:11,CUST000000190085,684515,2,2000000201481,1,INR,56929,8%,9458,app,FEST20
2025-09-06,2025-09-06 21:40:48,CUST000000238455,684516,1,2000000380605,1,INR,1189,0%,143,app,PRIME5
2025-09-06,2025-09-06 01:10:11,CUST000000111429,684517,1,2000000009643,1,INR,1917,27%,168,app,
2025-09-06,2025-09-06 19:23:25,CUST000000224374,684518,1,2000000087566,1,INR,5928,0%,1066,web,FEST20
2025-09-06,2025-09-06 19:23:25,CUST000000224374,684518,2,2000000138466,1,INR,2159,0%,260,web,FEST20
2025-09-06,2025-09-06 14:52:07,CUST000000278020,684519,1,2000000275062,1,INR,16662,12%,2651,app,FEST20
2025-09-06,2025-09-06 14:52:07,CUST000000278020,684519,2,2000000416755,Two,INR,1107,9%,241,app,FEST20
2025-09-06,2025-09-06 14:52:07,CUST000000278020,684519,3,2000000437767,1,INR,72941,0%,3648,app,FEST20
2025-09-06,2025-09-06 14:52:07,CUST000000278020,684519,4,2000000180090,1,INR,1633,2%,193,app,FEST20
2025-09-06,2025-09-06 23:10:39,CUST000000100949,684520,1,2000000069845,1,INR,4908,9%,538,app,
2025-09-06,2025-09-06 23:10:39,CUST000000100949,684520,2,2000000270999,Two,INR,1142,11%,102,app,
2025-09-06,2025-09-06 23:10:39,CUST000000100949,684520,3,2000000210650,1,INR,2638,14%,407,app,
2025-09-06,2025-09-06 23:10:39,CUST000000100949,684520,4,2000000447612,1,INR,2510,14%,108,app,
2025-09-06,2025-09-06 01:34:09,CUST000000060633,684521,1,2000000267838,1,INR,938,17%,39,app,PRIME5
2025-09-06,2025-09-06 18:59:08,CUST000000178746,684522,1,2000000229638,1,GBP,12,15%,2,app,
2025-09-06,2025-09-06 14:51:06,CUST000000056801,684523,1,2000000052755,Two,USD,$2,3%,1,app,
2025-09-06,2025-09-06 00:20:03,CUST000000285618,684524,1,2000000191874,1,INR,3709,4%,427,app,
2025-09-06,2025-09-06 00:20:03,CUST000000285618,684524,2,2000000003733,1,INR,259,8%,12,app,
2025-09-06,2025-09-06 20:05:46,CUST000000003787,684525,1,2000000067032,1,AUD,38,11%,2,app,
2025-09-06,2025-09-06 20:05:46,CUST000000003787,684525,2,2000000061214,1,AUD,105,13%,5,app,
2025-09-06,2025-09-06 03:28:21,CUST000000223362,684526,1,2000000385297,1,GBP,8,14%,2,web,
2025-09-06,2025-09-06 07:53:28,CUST000000236211,684527,1,2000000269900,1,USD,$18,1%,3,app,
2025-09-06,2025-09-06 00:19:54,CUST000000275025,684528,1,2000000284910,Two,SGD,1448,0%,145,app,FEST20
2025-09-06,2025-09-06 13:10:43,CUST000000206698,684529,1,2000000399911,1,INR,789,5%,91,app,NEW10
2025-09-06,2025-09-06 13:10:43,CUST000000206698,684529,2,2000000376462,1,INR,1085,0%,131,app,NEW10
2025-09-06,2025-09-06 17:28:43,CUST000000104735,684530,1,2000000192659,1,INR,6610,8%,305,web,NEW10
2025-09-06,2025-09-06 04:36:03,CUST000000014110,684531,1,2000000114163,Two,INR,2040,4%,195,web,
2025-09-06,2025-09-06 04:36:03,CUST000000014110,684531,2,2000000485836,Two,INR,2630,18%,517,web,
2025-09-06,2025-09-06 04:36:03,CUST000000014110,684531,3,2000000306742,Two,INR,71399,5%,6796,web,
2025-09-06,2025-09-06 04:36:03,CUST000000014110,684531,4,2000000226606,1,INR,3763,0%,452,web,
2025-09-06,2025-09-06 16:06:11,CUST000000036653,684532,1,2000000346045,1,INR,12183,8%,559,web,
2025-09-06,2025-09-06 16:06:11,CUST000000036653,684532,2,2000000170534,1,INR,4859,0%,584,web,
2025-09-06,2025-09-06 19:35:35,CUST000000295697,684533,1,2000000414010,Two,SGD,262,16%,23,app,
2025-09-06,2025-09-06 05:59:02,CUST000000222780,684534,1,2000000030753,1,GBP,13,6%,2,web,
2025-09-06,2025-09-06 17:10:12,CUST000000081096,684535,1,2000000163284,1,CAD,81,3%,10,app,FEST20
2025-09-06,2025-09-06 05:32:31,CUST000000164101,684536,1,2000000391243,Two,INR,54910,10%,11885,app,
2025-09-06,2025-09-06 05:32:31,CUST000000164101,684536,2,2000000201597,1,INR,6305,15%,645,app,
