dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2025-10-11,2025-10-11 00:00:39,CUST000000161077,723863,1,2000000066554,3,INR,14455,20%,1727,web,
2025-10-11,2025-10-11 00:00:39,CUST000000161077,723863,2,2000000491264,1,INR,2114,0%,253,web,
2025-10-11,2025-10-11 03:25:09,CUST000000288429,723864,1,2000000116907,1,SGD,19,7%,1,app,
2025-10-11,2025-10-11 03:25:09,CUST000000288429,723864,2,2000000082073,Two,SGD,68,2%,7,app,
2025-10-11,2025-10-11 03:25:09,CUST000000288429,723864,3,2000000323831,1,SGD,34,12%,6,app,
2025-10-11,2025-10-11 03:25:09,CUST000000288429,723864,4,2000000008813,1,SGD,1323,5%,63,app,
2025-10-11,2025-10-11 07:08:56,CUST000000013927,723865,1,2000000435015,1,AED,151,0%,19,web,SAVE50
2025-10-11,2025-10-11 11:26:40,CUST000000086854,723866,1,2000000072845,1,INR,2900,11%,309,app,
2025-10-11,2025-10-11 13:46:58,CUST000000221864,723867,1,2000000264844,1,INR,14303,10%,1543,app,NEW10
2025-10-11,2025-10-11 04:56:34,CUST000000025262,723868,1,2000000443287,3,USD,$29,3%,11,app,
2025-10-11,2025-10-11 19:56:54,CUST000000006151,723869,1,2000000085777,1,GBP,3,22%,1,app,NEW10
2025-10-11,2025-10-11 17:27:20,CUST000000039418,723870,1,2000000311791,1,SGD,134,9%,7,app,
2025-10-11,2025-10-11 17:27:20,CUST000000039418,723870,2,2000000201900,1,SGD,10,4%,1,app,
2025-10-11,2025-10-11 02:45:22,CUST000000229488,723871,1,2000000343778,Two,INR,13610,16%,1144,app,
2025-10-11,2025-10-11 17:59:39,CUST000000163971,723872,1,2000000094458,1,GBP,33,15%,4,app,
2025-10-11,2025-10-11 21:44:55,CUST000000102687,723873,1,2000000470191,1,INR,4864,11%,522,app,
2025-10-11,2025-10-11 21:21:11,CUST000000076148,723874,1,2000000195629,1,INR,925,3%,109,app,PRIME5
