dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2025-10-23,2025-10-23 08:02:11,CUST000000204064,738316,1,2000000252643,1,INR,402,7%,19,app,FEST20
2025-10-23,2025-10-23 08:44:47,CUST000000170774,738317,1,2000000477794,Two,SGD,1327,8%,123,app,FEST20
2025-10-23,2025-10-23 11:05:16,CUST000000032363,738318,1,2000000037844,1,INR,3383,0%,407,web,
2025-10-23,2025-10-23 11:05:16,CUST000000032363,738318,2,2000000449883,1,INR,2817,19%,276,web,
2025-10-23,2025-10-23 11:05:16,CUST000000032363,738318,3,2000000498485,1,INR,1765,2%,207,web,
2025-10-23,2025-10-23 06:10:18,CUST000000241999,738319,1,2000000465012,1,SGD,103,21%,10,web,FEST20
2025-10-23,2025-10-23 06:10:18,CUST000000241999,738319,2,2000000144177,1,SGD,92,23%,9,web,FEST20
2025-10-23,2025-10-23 15:23:11,CUST000000127769,738320,1,2000000348575,1,USD,$84,12%,14,web,
2025-10-23,2025-10-23 11:49:12,CUST000000097734,738321,1,2000000089515,Two,AUD,37,0%,14,app,
2025-10-23,2025-10-23 11:49:12,CUST000000097734,738321,2,2000000175157,Two,AUD,39,8%,9,app,
2025-10-23,2025-10-23 11:49:12,CUST000000097734,738321,3,2000000007397,Two,AUD,46,6%,11,app,
2025-10-23,2025-10-23 11:49:12,CUST000000097734,738321,4,2000000006840,1,AUD,4,16%,1,app,
2025-10-23,2025-10-23 18:14:07,CUST000000031907,738322,1,2000000188348,Two,USD,$400,1%,95,app,
2025-10-23,2025-10-23 16:33:46,CUST000000033552,738323,1,2000000423227,1,INR,4107,4%,473,app,PRIME5
2025-10-23,2025-10-23 19:18:04,CUST000000259481,738324,1,2000000449135,1,INR,4937,10%,223,app,FEST20
2025-10-23,2025-10-23 18:53:36,CUST000000171852,738325,1,2000000457994,1,SGD,122,0%,15,web,PRIME5
2025-10-23,2025-10-23 23:09:55,CUST000000168824,738326,1,2000000324081,Two,AUD,97,19%,8,web,SAVE50
2025-10-23,2025-10-23 06:08:43,CUST000000026575,738327,1,2000000047638,1,GBP,388,21%,37,web,
2025-10-23,2025-10-23 06:08:43,CUST000000026575,738327,2,2000000358093,Two,GBP,12,13%,3,web,
2025-10-23,2025-10-23 16:32:52,CUST000000003343,738328,1,2000000347202,1,INR,9162,9%,419,app,
2025-10-23,2025-10-23 19:04:57,CUST000000188911,738329,1,2000000483702,1,INR,8982,9%,982,app,FEST20
2025-10-23,2025-10-23 14:45:18,CUST000000097274,738330,1,2000000494326,1,INR,960,1%,48,web,
2025-10-23,2025-10-23 14:45:18,CUST000000097274,738330,2,2000000359328,1,INR,1029,9%,48,web,
2025-10-23,2025-10-23 14:45:18,CUST000000097274,738330,3,2000000235172,1,INR,3444,3%,168,web,
2025-10-23,2025-10-23 12:32:49,CUST000000243821,738331,1,2000000220130,Two,INR,11086,0%,2661,app,
2025-10-23,2025-10-23 12:32:49,CUST000000243821,738331,2,2000000399560,1,INR,1442,0%,73,app,
2025-10-23,2025-10-23 16:59:40,CUST000000083356,738332,1,2000000450452,1,CAD,139,0%,17,app,
2025-10-23,2025-10-23 16:59:40,CUST000000083356,738332,2,2000000003542,Two,CAD,190,19%,38,app,
2025-10-23,2025-10-23 20:02:40,CUST000000263052,738333,1,2000000486529,1,INR,1474,0%,177,app,NEW10
2025-10-23,2025-10-23 20:02:40,CUST000000263052,738333,2,2000000161334,1,INR,918,6%,44,app,NEW10
2025-10-23,2025-10-23 20:02:40,CUST000000263052,738333,3,2000000240800,1,INR,6780,4%,779,app,NEW10
2025-10-23,2025-10-23 20:02:40,CUST000000263052,738333,4,2000000071473,1,INR,1676,19%,69,app,NEW10
2025-10-23,2025-10-23 20:02:40,CUST000000263052,738333,5,2000000136417,1,INR,1799,6%,204,app,NEW10
2025-10-23,2025-10-23 22:20:58,CUST000000056098,738334,1,2000000111032,3,INR,1206,13%,158,app,
2025-10-23,2025-10-23 10:14:01,CUST000000250243,738335,1,2000000405742,1,AUD,21,6%,3,web,PRIME5
2025-10-23,2025-10-23 12:39:00,CUST000000069574,738336,1,2000000458359,4,INR,3756,13%,656,app,SAVE50
2025-10-23,2025-10-23 09:32:19,CUST000000203631,738337,1,2000000075426,Two,INR,108445,12%,22906,web,PRIME5
2025-10-23,2025-10-23 12:52:50,CUST000000115942,738338,1,2000000205281,1,INR,1090,19%,106,app,FEST20
2025-10-23,2025-10-23 12:52:50,CUST000000115942,738338,2,2000000038193,1,INR,6337,8%,703,app,FEST20
2025-10-23,2025-10-23 18:04:10,CUST000000108324,738339,1,2000000387130,1,INR,417,22%,17,app,NEW10
2025-10-23,2025-10-23 04:57:47,CUST000000250749,738340,1,2000000293547,1,AUD,9,10%,1,app,PRIME5
2025-10-23,2025-10-23 04:57:47,CUST000000250749,738340,2,2000000287676,1,AUD,29,10%,2,app,PRIME5
2025-10-23,2025-10-23 04:57:47,CUST000000250749,738340,3,2000000315850,1,AUD,175,10%,19,app,PRIME5
2025-10-23,2025-10-23 15:17:01,CUST000000193940,738341,1,2000000245096,1,INR,12636,1%,1505,app,FEST20
2025-10-23,2025-10-23 07:20:08,CUST000000272651,738342,1,2000000214047,1,GBP,30,0%,4,app,FEST20
2025-10-23,2025-10-23 14:05:23,CUST000000070036,738343,1,2000000302447,1,INR,16247,5%,770,app,SAVE50
2025-10-23,2025-10-23 14:05:23,CUST000000070036,738343,2,2000000378602,4,INR,1916,18%,751,app,SAVE50
2025-10-23,2025-10-23 14:05:23,CUST000000070036,738343,3,2000000058122,1,INR,8814,10%,957,app,SAVE50
2025-10-23,2025-10-23 09:27:32,CUST000000088737,738344,1,2000000248394,4,INR,12243,19%,4740,web,
2025-10-23,2025-10-23 06:32:16,CUST000000101313,738345,1,2000000416199,4,INR,13086,3%,2552,web,PRIME5
2025-10-23,2025-10-23 09:06:08,CUST000000059516,738346,1,2000000293714,1,INR,13103,17%,547,web,
2025-10-23,2025-10-23 09:06:08,CUST000000059516,738346,2,2000000168982,Two,INR,10983,9%,2394,web,
2025-10-23,2025-10-23 09:21:18,CUST000000069099,738347,1,2000000386119,1,INR,7680,0%,385,app,
2025-10-23,2025-10-23 09:21:18,CUST000000069099,738347,2,2000000082462,1,INR,11101,5%,1262,app,
2025-10-23,2025-10-23 10:30:51,CUST000000014064,738348,1,2000000032054,1,INR,5468,0%,274,web,
2025-10-23,2025-10-23 08:02:31,CUST000000095036,738349,1,2000000020815,1,INR,1530,16%,65,app,
2025-10-23,2025-10-23 08:15:25,CUST000000037099,738350,1,2000000419091,1,USD,$3,10%,1,app,SAVE50
2025-10-23,2025-10-23 16:22:08,CUST000000001743,738351,1,2000000293233,1,GBP,9,0%,2,app,
2025-10-23,2025-10-23 16:22:08,CUST000000001743,738351,2,2000000271699,1,GBP,144,8%,7,app,
2025-10-23,2025-10-23 21:26:42,CUST000000032079,738352,1,2000000106557,1,CAD,182,26%,17,web,PRIME5
2025-10-23,2025-10-23 21:26:00,CUST000000263510,738353,1,2000000217376,Two,INR,3334,16%,674,app,FEST20
2025-10-23,2025-10-23 09:20:07,CUST000000051406,738354,1,2000000233468,Two,CAD,712,0%,171,app,
2025-10-23,2025-10-23 07:43:24,CUST000000087470,738355,1,2000000478333,1,INR,42710,19%,6261,app,FEST20
2025-10-23,2025-10-23 19:45:19,CUST000000045987,738356,1,2000000308920,1,INR,1674,7%,78,app,
2025-10-23,2025-10-23 19:45:19,CUST000000045987,738356,2,2000000329376,1,INR,24710,5%,1176,app,
2025-10-23,2025-10-23 13:28:56,CUST000000079162,738357,1,2000000358079,1,GBP,366,2%,44,app,
2025-10-23,2025-10-23 18:01:59,CUST000000228934,738358,1,2000000435688,Two,INR,11943,16%,3627,web,
2025-10-23,2025-10-23 18:01:59,CUST000000228934,738358,2,2000000147444,3,INR,3976,18%,491,web,
2025-10-23,2025-10-23 10:41:39,CUST000000189814,738359,1,2000000099729,1,INR,14637,1%,1736,web,PRIME5
2025-10-23,2025-10-23 05:17:16,CUST000000182307,738360,1,2000000048666,1,INR,50023,0%,6003,web,
2025-10-23,2025-10-23 18:43:40,CUST000000110869,738361,1,2000000161570,Two,USD,$12,1%,3,app,FEST20
2025-10-23,2025-10-23 10:21:08,CUST000000246215,738362,1,2000000187716,1,INR,3877,10%,420,app,FEST20
2025-10-23,2025-10-23 10:21:08,CUST000000246215,738362,2,2000000380315,1,INR,1177,10%,190,app,FEST20
2025-10-23,2025-10-23 08:30:41,CUST000000261368,738363,1,2000000384184,1,INR,4492,1%,534,app,
2025-10-23,2025-10-23 08:30:41,CUST000000261368,738363,2,2000000064659,1,INR,1408,4%,244,app,
2025-10-23,2025-10-23 20:09:16,CUST000000187315,738364,1,2000000362069,1,AUD,17,3%,3,app,NEW10
2025-10-23,2025-10-23 03:08:16,CUST000000051034,738365,1,2000000285603,Two,INR,1605,30%,272,web,
2025-10-23,2025-10-23 06:42:32,CUST000000182233,738366,1,2000000399010,1,INR,488,12%,52,web,
2025-10-23,2025-10-23 08:12:21,CUST000000129337,738367,1,2000000447063,1,INR,1253,7%,59,app,NEW10
2025-10-23,2025-10-23 08:12:21,CUST000000129337,738367,2,2000000260501,1,INR,4864,9%,221,app,NEW10
2025-10-23,2025-10-23 10:37:19,CUST000000188233,738368,1,2000000295459,1,INR,24222,11%,2575,app,NEW10
2025-10-23,2025-10-23 11:15:20,CUST000000148909,738369,1,2000000061894,Two,AUD,4,0%,2,app,
2025-10-23,2025-10-23 16:37:59,CUST000000185192,738370,1,2000000127231,1,INR,1523,10%,165,app,
2025-10-23,2025-10-23 18:35:27,CUST000000057873,738371,1,2000000040721,1,INR,661,1%,79,app,FEST20
2025-10-23,2025-10-23 18:35:27,CUST000000057873,738371,2,2000000345406,Two,INR,873,6%,298,app,FEST20
2025-10-23,2025-10-23 18:35:27,CUST000000057873,738371,3,2000000276649,Two,INR,2340,0%,843,app,FEST20
2025-10-23,2025-10-23 23:45:23,CUST000000276927,738372,1,2000000340463,1,AED,54,18%,9,app,
2025-10-23,2025-10-23 23:45:23,CUST000000276927,738372,2,2000000369662,1,AED,77,15%,12,app,
2025-10-23,2025-10-23 06:18:59,CUST000000235791,738373,1,2000000067780,1,AUD,933,0%,112,app,
2025-10-23,2025-10-23 13:57:56,CUST000000265575,738374,1,2000000264097,1,USD,$22,0%,3,app,
2025-10-23,2025-10-23 16:01:31,CUST000000118742,738375,1,2000000239842,1,INR,1088,7%,183,web,
2025-10-23,2025-10-23 16:01:31,CUST000000118742,738375,2,2000000224855,Two,INR,220,18%,66,web,
2025-10-23,2025-10-23 16:01:31,CUST000000118742,738375,3,2000000042695,1,INR,2065,19%,84,web,
2025-10-23,2025-10-23 16:01:31,CUST000000118742,738375,4,2000000113357,Two,INR,968,4%,334,web,
2025-10-23,2025-10-23 02:45:14,CUST000000149929,738376,1,2000000155029,1,INR,662,13%,70,app,PRIME5
2025-10-23,2025-10-23 22:18:47,CUST000000077314,738377,1,2000000018652,1,CAD,23,2%,3,app,NEW10
2025-10-23,2025-10-23 18:26:11,CUST000000043565,738378,1,2000000263298,1,INR,6166,0%,1110,app,NEW10
