dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2025-09-30,2025-09-30 08:58:12,CUST000000034309,711195,1,2000000485126,1,INR,2029,22%,192,app,FEST20
2025-09-30,2025-09-30 08:58:12,CUST000000034309,711195,2,2000000474106,1,INR,1926,9%,211,app,FEST20
2025-09-30,2025-09-30 00:20:09,CUST000000113591,711196,1,2000000349077,4,INR,1051,0%,758,app,
2025-09-30,2025-09-30 00:20:09,CUST000000113591,711196,2,2000000405704,1,INR,15153,15%,644,app,
2025-09-30,2025-09-30 00:20:09,CUST000000113591,711196,3,2000000104232,1,INR,12110,8%,2016,app,
2025-09-30,2025-09-30 11:31:37,CUST000000013183,711197,1,2000000293431,Two,USD,$15,0%,4,web,PRIME5
2025-09-30,2025-09-30 19:36:23,CUST000000061073,711198,1,2000000236155,1,AED,407,9%,45,web,
2025-09-30,2025-09-30 13:02:35,CUST000000267737,711199,1,2000000454634,Two,CAD,27,9%,7,app,
2025-09-30,2025-09-30 13:02:35,CUST000000267737,711199,2,2000000416656,1,CAD,422,3%,50,app,
2025-09-30,2025-09-30 18:32:54,CUST000000131304,711200,1,2000000329031,1,INR,13491,15%,1373,web,
2025-09-30,2025-09-30 16:57:38,CUST000000062298,711201,1,2000000216072,1,AED,23,0%,3,app,
2025-09-30,2025-09-30 16:57:38,CUST000000062298,711201,2,2000000033402,1,AED,244,0%,13,app,
2025-09-30,2025-09-30 16:57:38,CUST000000062298,711201,3,2000000103617,1,AED,47,19%,7,app,
2025-09-30,2025-09-30 16:57:38,CUST000000062298,711201,4,2000000063072,1,AED,6,0%,1,app,
2025-09-30,2025-09-30 04:08:54,CUST000000168315,711202,1,2000000254081,Two,AUD,264,15%,81,app,
2025-09-30,2025-09-30 04:08:54,CUST000000168315,711202,2,2000000373133,1,AUD,18,0%,4,app,
2025-09-30,2025-09-30 03:11:42,CUST000000289744,711203,1,2000000219769,1,INR,12168,10%,1312,web,
2025-09-30,2025-09-30 03:11:42,CUST000000289744,711203,2,2000000482569,1,INR,1396,8%,231,web,
2025-09-30,2025-09-30 22:40:36,CUST000000155225,711204,1,2000000112787,1,AED,124,10%,14,web,
